Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-12
Record Length,1000
Zero Index,310.710938
Vertical Units,V

TIME,CH1
-1.242844e-09,8.093750e-03
-1.238844e-09,8.093750e-03
-1.234844e-09,8.265625e-03
-1.230844e-09,8.609375e-03
-1.226844e-09,9.125000e-03
-1.222844e-09,9.000000e-03
-1.218844e-09,9.140625e-03
-1.214844e-09,9.250000e-03
-1.210844e-09,9.312500e-03
-1.206844e-09,9.343750e-03
-1.202844e-09,9.656250e-03
-1.198844e-09,9.328125e-03
-1.194844e-09,9.156250e-03
-1.190844e-09,9.187500e-03
-1.186844e-09,9.390625e-03
-1.182844e-09,8.953125e-03
-1.178844e-09,8.812500e-03
-1.174844e-09,8.671875e-03
-1.170844e-09,8.500000e-03
-1.166844e-09,8.343750e-03
-1.162844e-09,8.468750e-03
-1.158844e-09,7.984375e-03
-1.154844e-09,7.718750e-03
-1.150844e-09,7.640625e-03
-1.146844e-09,7.781250e-03
-1.142844e-09,7.312500e-03
-1.138844e-09,7.140625e-03
-1.134844e-09,7.000000e-03
-1.130844e-09,6.843750e-03
-1.126844e-09,6.703125e-03
-1.122844e-09,6.859375e-03
-1.118844e-09,6.406250e-03
-1.114844e-09,6.171875e-03
-1.110844e-09,6.125000e-03
-1.106844e-09,6.281250e-03
-1.102844e-09,5.828125e-03
-1.098844e-09,5.656250e-03
-1.094844e-09,5.484375e-03
-1.090844e-09,5.312500e-03
-1.086844e-09,5.125000e-03
-1.082844e-09,5.218750e-03
-1.078844e-09,4.687500e-03
-1.074844e-09,4.343750e-03
-1.070844e-09,4.203125e-03
-1.066844e-09,4.250000e-03
-1.062844e-09,3.656250e-03
-1.058844e-09,3.375000e-03
-1.054844e-09,3.062500e-03
-1.050844e-09,2.765625e-03
-1.046844e-09,2.453125e-03
-1.042844e-09,2.437500e-03
-1.038844e-09,1.812500e-03
-1.034844e-09,1.406250e-03
-1.030844e-09,1.187500e-03
-1.026844e-09,1.203125e-03
-1.022844e-09,6.093750e-04
-1.018844e-09,3.437500e-04
-1.014844e-09,9.375000e-05
-1.010844e-09,-1.250000e-04
-1.006844e-09,-3.281250e-04
-1.002844e-09,-2.031250e-04
-9.988437e-10,-6.562500e-04
-9.948438e-10,-8.593750e-04
-9.908438e-10,-8.437500e-04
-9.868438e-10,-5.937500e-04
-9.828438e-10,-9.218750e-04
-9.788438e-10,-9.062500e-04
-9.748438e-10,-8.750000e-04
-9.708437e-10,-7.968750e-04
-9.668437e-10,-7.031250e-04
-9.628437e-10,-2.812500e-04
-9.588437e-10,-4.375000e-04
-9.548437e-10,-3.750000e-04
-9.508437e-10,-9.375000e-05
-9.468437e-10,4.062500e-04
-9.428437e-10,2.968750e-04
-9.388437e-10,5.156250e-04
-9.348438e-10,7.187500e-04
-9.308438e-10,9.375000e-04
-9.268437e-10,1.156250e-03
-9.228437e-10,1.671875e-03
-9.188437e-10,1.562500e-03
-9.148437e-10,1.656250e-03
-9.108437e-10,1.953125e-03
-9.068437e-10,2.421875e-03
-9.028438e-10,2.296875e-03
-8.988438e-10,2.437500e-03
-8.948437e-10,2.593750e-03
-8.908437e-10,2.718750e-03
-8.868437e-10,2.843750e-03
-8.828437e-10,3.265625e-03
-8.788437e-10,3.062500e-03
-8.748438e-10,3.062500e-03
-8.708438e-10,3.265625e-03
-8.668438e-10,3.671875e-03
-8.628437e-10,3.453125e-03
-8.588437e-10,3.546875e-03
-8.548437e-10,3.656250e-03
-8.508437e-10,3.750000e-03
-8.468437e-10,3.843750e-03
-8.428438e-10,4.265625e-03
-8.388438e-10,4.062500e-03
-8.348437e-10,4.078125e-03
-8.308437e-10,4.296875e-03
-8.268437e-10,4.718750e-03
-8.228437e-10,4.515625e-03
-8.188437e-10,4.625000e-03
-8.148438e-10,4.750000e-03
-8.108438e-10,4.843750e-03
-8.068438e-10,4.937500e-03
-8.028437e-10,5.312500e-03
-7.988437e-10,5.078125e-03
-7.948437e-10,5.015625e-03
-7.908437e-10,5.140625e-03
-7.868438e-10,5.437500e-03
-7.828438e-10,5.109375e-03
-7.788438e-10,5.046875e-03
-7.748437e-10,4.968750e-03
-7.708437e-10,4.843750e-03
-7.668437e-10,4.687500e-03
-7.628437e-10,4.812500e-03
-7.588437e-10,4.281250e-03
-7.548438e-10,3.937500e-03
-7.508438e-10,3.765625e-03
-7.468438e-10,3.765625e-03
-7.428437e-10,3.140625e-03
-7.388437e-10,2.796875e-03
-7.348437e-10,2.437500e-03
-7.308437e-10,2.078125e-03
-7.268438e-10,1.718750e-03
-7.228438e-10,1.656250e-03
-7.188438e-10,1.000000e-03
-7.148437e-10,5.468750e-04
-7.108437e-10,3.281250e-04
-7.068437e-10,3.437500e-04
-7.028437e-10,-2.187500e-04
-6.988437e-10,-4.531250e-04
-6.948438e-10,-6.250000e-04
-6.908438e-10,-7.656250e-04
-6.868438e-10,-8.593750e-04
-6.828437e-10,-5.937500e-04
-6.788437e-10,-8.906250e-04
-6.748437e-10,-9.218750e-04
-6.708437e-10,-7.031250e-04
-6.668438e-10,-2.343750e-04
-6.628438e-10,-3.125000e-04
-6.588438e-10,-4.687500e-05
-6.548437e-10,2.656250e-04
-6.508437e-10,6.250000e-04
