Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-12
Record Length,1000
Zero Index,310.210938
Vertical Units,V

TIME,CH1
-1.240844e-09,-2.968750e-04
-1.236844e-09,3.125000e-04
-1.232844e-09,3.437500e-04
-1.228844e-09,6.875000e-04
-1.224844e-09,1.031250e-03
-1.220844e-09,1.375000e-03
-1.216844e-09,1.703125e-03
-1.212844e-09,2.343750e-03
-1.208844e-09,2.359375e-03
-1.204844e-09,2.562500e-03
-1.200844e-09,2.953125e-03
-1.196844e-09,3.515625e-03
-1.192844e-09,3.437500e-03
-1.188844e-09,3.625000e-03
-1.184844e-09,3.796875e-03
-1.180844e-09,3.906250e-03
-1.176844e-09,3.984375e-03
-1.172844e-09,4.328125e-03
-1.168844e-09,4.015625e-03
-1.164844e-09,3.875000e-03
-1.160844e-09,3.890625e-03
-1.156844e-09,4.062500e-03
-1.152844e-09,3.593750e-03
-1.148844e-09,3.375000e-03
-1.144844e-09,3.156250e-03
-1.140844e-09,2.890625e-03
-1.136844e-09,2.593750e-03
-1.132844e-09,2.609375e-03
-1.128844e-09,1.984375e-03
-1.124844e-09,1.562500e-03
-1.120844e-09,1.343750e-03
-1.116844e-09,1.328125e-03
-1.112844e-09,7.187500e-04
-1.108844e-09,4.375000e-04
-1.104844e-09,1.875000e-04
-1.100844e-09,-4.687500e-05
-1.096844e-09,-2.343750e-04
-1.092844e-09,-7.812500e-05
-1.088844e-09,-4.843750e-04
-1.084844e-09,-6.406250e-04
-1.080844e-09,-5.468750e-04
-1.076844e-09,-1.875000e-04
-1.072844e-09,-3.750000e-04
-1.068844e-09,-2.187500e-04
-1.064844e-09,5.551115e-17
-1.060844e-09,2.812500e-04
-1.056844e-09,6.093750e-04
-1.052844e-09,1.281250e-03
-1.048844e-09,1.406250e-03
-1.044844e-09,1.765625e-03
-1.040844e-09,2.359375e-03
-1.036844e-09,3.171875e-03
-1.032844e-09,3.406250e-03
-1.028844e-09,3.968750e-03
-1.024844e-09,4.531250e-03
-1.020844e-09,5.078125e-03
-1.016844e-09,5.625000e-03
-1.012844e-09,6.453125e-03
-1.008844e-09,6.640625e-03
-1.004844e-09,7.015625e-03
-1.000844e-09,7.531250e-03
-9.968437e-10,8.218750e-03
-9.928438e-10,8.234375e-03
-9.888438e-10,8.500000e-03
-9.848438e-10,8.703125e-03
-9.808438e-10,8.843750e-03
-9.768438e-10,8.921875e-03
-9.728438e-10,9.218750e-03
-9.688437e-10,8.843750e-03
-9.648437e-10,8.593750e-03
-9.608437e-10,8.500000e-03
-9.568437e-10,8.531250e-03
-9.528437e-10,7.890625e-03
-9.488437e-10,7.515625e-03
-9.448437e-10,7.078125e-03
-9.408437e-10,6.593750e-03
-9.368437e-10,6.078125e-03
-9.328438e-10,5.828125e-03
-9.288438e-10,4.953125e-03
-9.248437e-10,4.265625e-03
-9.208437e-10,3.765625e-03
-9.168437e-10,3.484375e-03
-9.128437e-10,2.593750e-03
-9.088437e-10,2.031250e-03
-9.048438e-10,1.484375e-03
-9.008438e-10,9.843750e-04
-8.968437e-10,5.156250e-04
-8.928437e-10,3.750000e-04
-8.888437e-10,-3.125000e-04
-8.848437e-10,-7.343750e-04
-8.808437e-10,-9.218750e-04
-8.768437e-10,-8.281250e-04
-8.728438e-10,-1.296875e-03
-8.688438e-10,-1.406250e-03
-8.648437e-10,-1.468750e-03
-8.608437e-10,-1.453125e-03
-8.568437e-10,-1.406250e-03
-8.528437e-10,-1.000000e-03
-8.488437e-10,-1.156250e-03
-8.448438e-10,-1.062500e-03
-8.408438e-10,-7.343750e-04
-8.368438e-10,-1.875000e-04
-8.328437e-10,-2.187500e-04
-8.288437e-10,7.812500e-05
-8.248437e-10,3.750000e-04
-8.208437e-10,6.875000e-04
-8.168438e-10,1.000000e-03
-8.128438e-10,1.593750e-03
-8.088438e-10,1.578125e-03
-8.048437e-10,1.734375e-03
-8.008437e-10,2.078125e-03
-7.968437e-10,2.593750e-03
-7.928437e-10,2.468750e-03
-7.888437e-10,2.625000e-03
-7.848438e-10,2.734375e-03
-7.808438e-10,2.796875e-03
-7.768438e-10,2.828125e-03
-7.728437e-10,3.125000e-03
-7.688437e-10,2.781250e-03
-7.648437e-10,2.593750e-03
-7.608437e-10,2.578125e-03
-7.568438e-10,2.734375e-03
-7.528438e-10,2.234375e-03
-7.488438e-10,2.031250e-03
-7.448437e-10,1.812500e-03
-7.408437e-10,1.546875e-03
-7.368437e-10,1.296875e-03
-7.328437e-10,1.328125e-03
-7.288437e-10,7.500000e-04
-7.248438e-10,3.750000e-04
-7.208438e-10,2.031250e-04
-7.168438e-10,2.343750e-04
-7.128437e-10,-3.125000e-04
-7.088437e-10,-5.625000e-04
-7.048437e-10,-7.656250e-04
-7.008437e-10,-9.687500e-04
-6.968438e-10,-1.140625e-03
-6.928438e-10,-9.687500e-04
-6.888438e-10,-1.390625e-03
-6.848437e-10,-1.578125e-03
-6.808437e-10,-1.531250e-03
-6.768437e-10,-1.250000e-03
-6.728437e-10,-1.531250e-03
-6.688437e-10,-1.500000e-03
-6.648438e-10,-1.437500e-03
-6.608438e-10,-1.343750e-03
-6.568438e-10,-1.218750e-03
-6.528437e-10,-7.656250e-04
-6.488437e-10,-8.906250e-04
