Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-12
Record Length,1000
Zero Index,310.460938
Vertical Units,V

TIME,CH1
-1.241844e-09,2.968750e-04
-1.237844e-09,-2.500000e-04
-1.233844e-09,-4.531250e-04
-1.229844e-09,-6.250000e-04
-1.225844e-09,-7.343750e-04
-1.221844e-09,-7.968750e-04
-1.217844e-09,-5.156250e-04
-1.213844e-09,-7.812500e-04
-1.209844e-09,-8.125000e-04
-1.205844e-09,-5.937500e-04
-1.201844e-09,-1.406250e-04
-1.197844e-09,-2.500000e-04
-1.193844e-09,-3.125000e-05
-1.189844e-09,2.187500e-04
-1.185844e-09,5.000000e-04
-1.181844e-09,7.812500e-04
-1.177844e-09,1.390625e-03
-1.173844e-09,1.375000e-03
-1.169844e-09,1.578125e-03
-1.165844e-09,1.968750e-03
-1.161844e-09,2.546875e-03
-1.157844e-09,2.500000e-03
-1.153844e-09,2.718750e-03
-1.149844e-09,2.937500e-03
-1.145844e-09,3.093750e-03
-1.141844e-09,3.234375e-03
-1.137844e-09,3.640625e-03
-1.133844e-09,3.406250e-03
-1.129844e-09,3.328125e-03
-1.125844e-09,3.421875e-03
-1.121844e-09,3.671875e-03
-1.117844e-09,3.296875e-03
-1.113844e-09,3.171875e-03
-1.109844e-09,3.046875e-03
-1.105844e-09,2.875000e-03
-1.101844e-09,2.687500e-03
-1.097844e-09,2.796875e-03
-1.093844e-09,2.296875e-03
-1.089844e-09,1.984375e-03
-1.085844e-09,1.875000e-03
-1.081844e-09,1.984375e-03
-1.077844e-09,1.500000e-03
-1.073844e-09,1.328125e-03
-1.069844e-09,1.187500e-03
-1.065844e-09,1.093750e-03
-1.061844e-09,1.015625e-03
-1.057844e-09,1.281250e-03
-1.053844e-09,9.687500e-04
-1.049844e-09,9.218750e-04
-1.045844e-09,1.109375e-03
-1.041844e-09,1.546875e-03
-1.037844e-09,1.437500e-03
-1.033844e-09,1.656250e-03
-1.029844e-09,1.921875e-03
-1.025844e-09,2.250000e-03
-1.021844e-09,2.593750e-03
-1.017844e-09,3.296875e-03
-1.013844e-09,3.406250e-03
-1.009844e-09,3.765625e-03
-1.005844e-09,4.343750e-03
-1.001844e-09,5.140625e-03
-9.978437e-10,5.343750e-03
-9.938437e-10,5.859375e-03
-9.898437e-10,6.375000e-03
-9.858437e-10,6.906250e-03
-9.818437e-10,7.406250e-03
-9.778437e-10,8.203125e-03
-9.738437e-10,8.359375e-03
-9.698437e-10,8.718750e-03
-9.658438e-10,9.234375e-03
-9.618438e-10,9.921875e-03
-9.578438e-10,9.968750e-03
-9.538438e-10,1.026563e-02
-9.498438e-10,1.053125e-02
-9.458438e-10,1.076563e-02
-9.418437e-10,1.093750e-02
-9.378437e-10,1.137500e-02
-9.338437e-10,1.117188e-02
-9.298438e-10,1.112500e-02
-9.258437e-10,1.121875e-02
-9.218437e-10,1.150000e-02
-9.178437e-10,1.112500e-02
-9.138437e-10,1.101563e-02
-9.098437e-10,1.089063e-02
-9.058438e-10,1.071875e-02
-9.018438e-10,1.053125e-02
-8.978438e-10,1.064063e-02
-8.938437e-10,1.010938e-02
-8.898437e-10,9.781250e-03
-8.858437e-10,9.656250e-03
-8.818437e-10,9.718750e-03
-8.778437e-10,9.171875e-03
-8.738438e-10,8.953125e-03
-8.698438e-10,8.734375e-03
-8.658437e-10,8.515625e-03
-8.618437e-10,8.328125e-03
-8.578437e-10,8.453125e-03
-8.538437e-10,8.000000e-03
-8.498437e-10,7.781250e-03
-8.458438e-10,7.765625e-03
-8.418438e-10,7.984375e-03
-8.378438e-10,7.625000e-03
-8.338437e-10,7.593750e-03
-8.298437e-10,7.578125e-03
-8.258437e-10,7.593750e-03
-8.218437e-10,7.625000e-03
-8.178437e-10,7.984375e-03
-8.138438e-10,7.750000e-03
-8.098438e-10,7.750000e-03
-8.058437e-10,7.937500e-03
-8.018437e-10,8.359375e-03
-7.978437e-10,8.171875e-03
-7.938437e-10,8.296875e-03
-7.898437e-10,8.406250e-03
-7.858438e-10,8.531250e-03
-7.818438e-10,8.656250e-03
-7.778438e-10,9.062500e-03
-7.738437e-10,8.859375e-03
-7.698437e-10,8.843750e-03
-7.658437e-10,9.015625e-03
-7.618437e-10,9.375000e-03
-7.578437e-10,9.093750e-03
-7.538438e-10,9.109375e-03
-7.498438e-10,9.093750e-03
-7.458437e-10,9.062500e-03
-7.418437e-10,9.015625e-03
-7.378437e-10,9.234375e-03
-7.338437e-10,8.828125e-03
-7.298437e-10,8.593750e-03
-7.258438e-10,8.546875e-03
-7.218438e-10,8.671875e-03
-7.178438e-10,8.171875e-03
-7.138437e-10,7.953125e-03
-7.098437e-10,7.718750e-03
-7.058437e-10,7.484375e-03
-7.018437e-10,7.218750e-03
-6.978437e-10,7.250000e-03
-6.938438e-10,6.671875e-03
-6.898438e-10,6.281250e-03
-6.858437e-10,6.109375e-03
-6.818437e-10,6.125000e-03
-6.778437e-10,5.531250e-03
-6.738437e-10,5.250000e-03
-6.698437e-10,4.984375e-03
-6.658438e-10,4.718750e-03
-6.618438e-10,4.468750e-03
-6.578438e-10,4.531250e-03
-6.538437e-10,4.000000e-03
-6.498437e-10,3.703125e-03
-6.458437e-10,3.609375e-03
