Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-12
Record Length,1000
Zero Index,310.539062
Vertical Units,V

TIME,CH1
-1.242156e-09,1.118750e-02
-1.238156e-09,1.045313e-02
-1.234156e-09,9.984375e-03
-1.230156e-09,9.468750e-03
-1.226156e-09,8.906250e-03
-1.222156e-09,8.312500e-03
-1.218156e-09,7.984375e-03
-1.214156e-09,7.031250e-03
-1.210156e-09,6.265625e-03
-1.206156e-09,5.703125e-03
-1.202156e-09,5.328125e-03
-1.198156e-09,4.359375e-03
-1.194156e-09,3.703125e-03
-1.190156e-09,3.062500e-03
-1.186156e-09,2.453125e-03
-1.182156e-09,1.875000e-03
-1.178156e-09,1.640625e-03
-1.174156e-09,8.437500e-04
-1.170156e-09,2.968750e-04
-1.166156e-09,5.551115e-17
-1.162156e-09,-3.125000e-05
-1.158156e-09,-6.093750e-04
-1.154156e-09,-8.281250e-04
-1.150156e-09,-1.000000e-03
-1.146156e-09,-1.078125e-03
-1.142156e-09,-1.109375e-03
-1.138156e-09,-7.812500e-04
-1.134156e-09,-1.000000e-03
-1.130156e-09,-9.375000e-04
-1.126156e-09,-6.406250e-04
-1.122156e-09,-6.250000e-05
-1.118156e-09,-6.250000e-05
-1.114156e-09,2.968750e-04
-1.110156e-09,6.875000e-04
-1.106156e-09,1.125000e-03
-1.102156e-09,1.593750e-03
-1.098156e-09,2.390625e-03
-1.094156e-09,2.593750e-03
-1.090156e-09,3.015625e-03
-1.086156e-09,3.656250e-03
-1.082156e-09,4.500000e-03
-1.078156e-09,4.734375e-03
-1.074156e-09,5.265625e-03
-1.070156e-09,5.781250e-03
-1.066156e-09,6.265625e-03
-1.062156e-09,6.750000e-03
-1.058156e-09,7.500000e-03
-1.054156e-09,7.625000e-03
-1.050156e-09,7.906250e-03
-1.046156e-09,8.359375e-03
-1.042156e-09,8.984375e-03
-1.038156e-09,8.953125e-03
-1.034156e-09,9.171875e-03
-1.030156e-09,9.375000e-03
-1.026156e-09,9.515625e-03
-1.022156e-09,9.609375e-03
-1.018156e-09,9.968750e-03
-1.014156e-09,9.687500e-03
-1.010156e-09,9.562500e-03
-1.006156e-09,9.593750e-03
-1.002156e-09,9.796875e-03
-9.981563e-10,9.343750e-03
-9.941563e-10,9.171875e-03
-9.901563e-10,8.984375e-03
-9.861563e-10,8.750000e-03
-9.821562e-10,8.500000e-03
-9.781562e-10,8.531250e-03
-9.741562e-10,7.953125e-03
-9.701562e-10,7.562500e-03
-9.661562e-10,7.343750e-03
-9.621562e-10,7.343750e-03
-9.581562e-10,6.734375e-03
-9.541562e-10,6.421875e-03
-9.501562e-10,6.125000e-03
-9.461563e-10,5.843750e-03
-9.421563e-10,5.578125e-03
-9.381563e-10,5.625000e-03
-9.341563e-10,5.078125e-03
-9.301562e-10,4.765625e-03
-9.261562e-10,4.671875e-03
-9.221562e-10,4.812500e-03
-9.181563e-10,4.375000e-03
-9.141563e-10,4.265625e-03
-9.101563e-10,4.187500e-03
-9.061562e-10,4.140625e-03
-9.021562e-10,4.109375e-03
-8.981562e-10,4.421875e-03
-8.941562e-10,4.156250e-03
-8.901562e-10,4.125000e-03
-8.861563e-10,4.312500e-03
-8.821563e-10,4.734375e-03
-8.781562e-10,4.562500e-03
-8.741562e-10,4.718750e-03
-8.701562e-10,4.906250e-03
-8.661562e-10,5.093750e-03
-8.621562e-10,5.281250e-03
-8.581563e-10,5.796875e-03
-8.541563e-10,5.718750e-03
-8.501563e-10,5.828125e-03
-8.461562e-10,6.140625e-03
-8.421562e-10,6.656250e-03
-8.381562e-10,6.562500e-03
-8.341562e-10,6.765625e-03
-8.301562e-10,6.953125e-03
-8.261563e-10,7.125000e-03
-8.221563e-10,7.265625e-03
-8.181562e-10,7.703125e-03
-8.141562e-10,7.515625e-03
-8.101562e-10,7.515625e-03
-8.061562e-10,7.687500e-03
-8.021562e-10,8.031250e-03
-7.981563e-10,7.750000e-03
-7.941563e-10,7.765625e-03
-7.901563e-10,7.734375e-03
-7.861562e-10,7.703125e-03
-7.821562e-10,7.640625e-03
-7.781562e-10,7.859375e-03
-7.741562e-10,7.453125e-03
-7.701562e-10,7.234375e-03
-7.661563e-10,7.203125e-03
-7.621563e-10,7.359375e-03
-7.581562e-10,6.906250e-03
-7.541562e-10,6.750000e-03
-7.501562e-10,6.593750e-03
-7.461562e-10,6.421875e-03
-7.421562e-10,6.250000e-03
-7.381563e-10,6.390625e-03
-7.341563e-10,5.921875e-03
-7.301563e-10,5.671875e-03
-7.261562e-10,5.625000e-03
-7.221562e-10,5.796875e-03
-7.181562e-10,5.359375e-03
-7.141562e-10,5.250000e-03
-7.101563e-10,5.140625e-03
-7.061563e-10,5.062500e-03
-7.021563e-10,4.984375e-03
-6.981562e-10,5.218750e-03
-6.941562e-10,4.859375e-03
-6.901562e-10,4.718750e-03
-6.861562e-10,4.796875e-03
-6.821562e-10,5.078125e-03
-6.781563e-10,4.765625e-03
-6.741563e-10,4.750000e-03
-6.701563e-10,4.765625e-03
-6.661562e-10,4.765625e-03
-6.621562e-10,4.765625e-03
-6.581562e-10,5.078125e-03
-6.541562e-10,4.781250e-03
-6.501563e-10,4.687500e-03
-6.461563e-10,4.796875e-03
