Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.039062
Vertical Units,V

TIME,CH1
-8.761562e-09,-3.781250e-03
-8.721562e-09,-4.718750e-03
-8.681562e-09,-5.796875e-03
-8.641563e-09,-6.687500e-03
-8.601562e-09,-7.125000e-03
-8.561562e-09,-6.968750e-03
-8.521562e-09,-6.390625e-03
-8.481562e-09,-5.593750e-03
-8.441562e-09,-4.734375e-03
-8.401562e-09,-3.875000e-03
-8.361563e-09,-3.078125e-03
-8.321562e-09,-2.562500e-03
-8.281562e-09,-2.468750e-03
-8.241562e-09,-2.812500e-03
-8.201562e-09,-3.343750e-03
-8.161563e-09,-3.734375e-03
-8.121562e-09,-3.906250e-03
-8.081562e-09,-4.015625e-03
-8.041562e-09,-4.375000e-03
-8.001562e-09,-5.062500e-03
-7.961562e-09,-5.718750e-03
-7.921562e-09,-5.859375e-03
-7.881563e-09,-5.296875e-03
-7.841562e-09,-4.406250e-03
-7.801562e-09,-3.984375e-03
-7.761562e-09,-4.609375e-03
-7.721562e-09,-6.171875e-03
-7.681563e-09,-7.937500e-03
-7.641562e-09,-8.921875e-03
-7.601563e-09,-8.687500e-03
-7.561562e-09,-7.515625e-03
-7.521562e-09,-6.171875e-03
-7.481562e-09,-5.312500e-03
-7.441562e-09,-5.109375e-03
-7.401562e-09,-5.281250e-03
-7.361562e-09,-5.453125e-03
-7.321562e-09,-5.546875e-03
-7.281562e-09,-5.656250e-03
-7.241562e-09,-5.921875e-03
-7.201562e-09,-6.218750e-03
-7.161562e-09,-6.265625e-03
-7.121562e-09,-5.843750e-03
-7.081562e-09,-5.109375e-03
-7.041562e-09,-4.515625e-03
-7.001562e-09,-4.531250e-03
-6.961562e-09,-5.265625e-03
-6.921562e-09,-6.343750e-03
-6.881562e-09,-7.140625e-03
-6.841562e-09,-7.156250e-03
-6.801562e-09,-6.421875e-03
-6.761562e-09,-5.453125e-03
-6.721562e-09,-4.906250e-03
-6.681562e-09,-5.187500e-03
-6.641562e-09,-6.171875e-03
-6.601562e-09,-7.328125e-03
-6.561562e-09,-8.046875e-03
-6.521562e-09,-8.015625e-03
-6.481562e-09,-7.359375e-03
-6.441562e-09,-6.484375e-03
-6.401562e-09,-5.796875e-03
-6.361562e-09,-5.453125e-03
-6.321562e-09,-5.343750e-03
-6.281562e-09,-5.343750e-03
-6.241562e-09,-5.375000e-03
-6.201562e-09,-5.562500e-03
-6.161562e-09,-6.062500e-03
-6.121562e-09,-6.906250e-03
-6.081562e-09,-7.937500e-03
-6.041562e-09,-8.890625e-03
-6.001562e-09,-9.546875e-03
-5.961562e-09,-9.781250e-03
-5.921562e-09,-9.531250e-03
-5.881562e-09,-8.828125e-03
-5.841562e-09,-7.765625e-03
-5.801562e-09,-6.500000e-03
-5.761562e-09,-5.234375e-03
-5.721562e-09,-4.218750e-03
-5.681562e-09,-3.578125e-03
-5.641562e-09,-3.312500e-03
-5.601562e-09,-3.406250e-03
-5.561562e-09,-3.875000e-03
-5.521562e-09,-4.687500e-03
-5.481562e-09,-5.734375e-03
-5.441562e-09,-6.687500e-03
-5.401562e-09,-7.078125e-03
-5.361562e-09,-6.578125e-03
-5.321562e-09,-5.312500e-03
-5.281563e-09,-3.906250e-03
-5.241562e-09,-3.171875e-03
-5.201562e-09,-3.546875e-03
-5.161562e-09,-4.828125e-03
-5.121562e-09,-6.250000e-03
-5.081562e-09,-6.984375e-03
-5.041563e-09,-6.687500e-03
-5.001562e-09,-5.703125e-03
-4.961562e-09,-4.781250e-03
-4.921562e-09,-4.500000e-03
-4.881562e-09,-4.937500e-03
-4.841562e-09,-5.703125e-03
-4.801563e-09,-6.281250e-03
-4.761562e-09,-6.390625e-03
-4.721562e-09,-6.156250e-03
-4.681562e-09,-5.828125e-03
-4.641562e-09,-5.671875e-03
-4.601562e-09,-5.687500e-03
-4.561563e-09,-5.781250e-03
-4.521562e-09,-5.718750e-03
-4.481562e-09,-5.312500e-03
-4.441562e-09,-4.453125e-03
-4.401562e-09,-3.203125e-03
-4.361562e-09,-1.875000e-03
-4.321563e-09,-1.031250e-03
-4.281562e-09,-1.281250e-03
-4.241562e-09,-2.828125e-03
-4.201562e-09,-5.156250e-03
-4.161562e-09,-7.234375e-03
-4.121562e-09,-7.968750e-03
-4.081563e-09,-7.000000e-03
-4.041562e-09,-4.968750e-03
-4.001562e-09,-3.125000e-03
-3.961562e-09,-2.437500e-03
-3.921562e-09,-2.953125e-03
-3.881562e-09,-3.781250e-03
-3.841563e-09,-3.765625e-03
-3.801562e-09,-2.453125e-03
-3.761562e-09,-5.156250e-04
-3.721562e-09,7.968750e-04
-3.681562e-09,4.687500e-04
-3.641562e-09,-1.484375e-03
-3.601562e-09,-4.031250e-03
-3.561562e-09,-5.875000e-03
-3.521562e-09,-6.203125e-03
-3.481562e-09,-5.156250e-03
-3.441562e-09,-3.593750e-03
-3.401562e-09,-2.500000e-03
-3.361562e-09,-2.406250e-03
-3.321562e-09,-3.218750e-03
-3.281562e-09,-4.359375e-03
-3.241562e-09,-5.125000e-03
-3.201562e-09,-5.078125e-03
-3.161562e-09,-4.281250e-03
-3.121562e-09,-3.250000e-03
-3.081562e-09,-2.687500e-03
