Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.351562
Vertical Units,V

TIME,CH1
-8.774062e-09,-7.750000e-03
-8.734062e-09,-7.781250e-03
-8.694063e-09,-8.312500e-03
-8.654062e-09,-9.437500e-03
-8.614062e-09,-1.131250e-02
-8.574062e-09,-1.365625e-02
-8.534062e-09,-1.590625e-02
-8.494062e-09,-1.712500e-02
-8.454062e-09,-1.675000e-02
-8.414063e-09,-1.490625e-02
-8.374062e-09,-1.237500e-02
-8.334062e-09,-1.003125e-02
-8.294062e-09,-8.437500e-03
-8.254062e-09,-7.625000e-03
-8.214063e-09,-7.281250e-03
-8.174062e-09,-7.343750e-03
-8.134063e-09,-7.906250e-03
-8.094062e-09,-9.156250e-03
-8.054062e-09,-1.093750e-02
-8.014062e-09,-1.265625e-02
-7.974062e-09,-1.356250e-02
-7.934063e-09,-1.328125e-02
-7.894062e-09,-1.200000e-02
-7.854062e-09,-1.053125e-02
-7.814062e-09,-9.656250e-03
-7.774062e-09,-9.718750e-03
-7.734063e-09,-1.040625e-02
-7.694062e-09,-1.087500e-02
-7.654063e-09,-1.046875e-02
-7.614062e-09,-8.937500e-03
-7.574062e-09,-6.812500e-03
-7.534062e-09,-5.000000e-03
-7.494062e-09,-4.312500e-03
-7.454063e-09,-5.093750e-03
-7.414062e-09,-6.937500e-03
-7.374062e-09,-9.031250e-03
-7.334062e-09,-1.046875e-02
-7.294062e-09,-1.078125e-02
-7.254062e-09,-9.968750e-03
-7.214062e-09,-8.468750e-03
-7.174062e-09,-6.750000e-03
-7.134062e-09,-5.250000e-03
-7.094062e-09,-4.250000e-03
-7.054062e-09,-3.781250e-03
-7.014062e-09,-3.718750e-03
-6.974062e-09,-3.656250e-03
-6.934062e-09,-3.250000e-03
-6.894062e-09,-2.468750e-03
-6.854062e-09,-1.843750e-03
-6.814062e-09,-2.125000e-03
-6.774062e-09,-3.750000e-03
-6.734062e-09,-6.156250e-03
-6.694062e-09,-7.843750e-03
-6.654062e-09,-7.531250e-03
-6.614062e-09,-5.187500e-03
-6.574062e-09,-2.531250e-03
-6.534062e-09,-1.781250e-03
-6.494062e-09,-3.906250e-03
-6.454062e-09,-7.593750e-03
-6.414062e-09,-9.843750e-03
-6.374062e-09,-8.375000e-03
-6.334062e-09,-3.500000e-03
-6.294062e-09,1.812500e-03
-6.254062e-09,3.968750e-03
-6.214062e-09,1.593750e-03
-6.174062e-09,-3.562500e-03
-6.134062e-09,-7.937500e-03
-6.094062e-09,-9.000000e-03
-6.054062e-09,-7.218750e-03
-6.014062e-09,-5.375000e-03
-5.974062e-09,-6.062500e-03
-5.934062e-09,-9.468750e-03
-5.894062e-09,-1.303125e-02
-5.854062e-09,-1.375000e-02
-5.814063e-09,-1.053125e-02
-5.774062e-09,-5.156250e-03
-5.734062e-09,-8.750000e-04
-5.694062e-09,2.187500e-04
-5.654062e-09,-1.531250e-03
-5.614062e-09,-3.937500e-03
-5.574063e-09,-5.187500e-03
-5.534062e-09,-5.187500e-03
-5.494062e-09,-5.562500e-03
-5.454062e-09,-7.718750e-03
-5.414062e-09,-1.137500e-02
-5.374062e-09,-1.456250e-02
-5.334063e-09,-1.540625e-02
-5.294062e-09,-1.365625e-02
-5.254062e-09,-1.106250e-02
-5.214062e-09,-9.781250e-03
-5.174062e-09,-1.059375e-02
-5.134062e-09,-1.225000e-02
-5.094063e-09,-1.268750e-02
-5.054062e-09,-1.093750e-02
-5.014062e-09,-8.031250e-03
-4.974062e-09,-6.125000e-03
-4.934062e-09,-6.593750e-03
-4.894062e-09,-8.875000e-03
-4.854063e-09,-1.090625e-02
-4.814062e-09,-1.093750e-02
-4.774062e-09,-8.875000e-03
-4.734062e-09,-6.281250e-03
-4.694062e-09,-4.750000e-03
-4.654062e-09,-4.656250e-03
-4.614063e-09,-4.968750e-03
-4.574062e-09,-4.625000e-03
-4.534062e-09,-3.562500e-03
-4.494062e-09,-2.906250e-03
-4.454062e-09,-3.625000e-03
-4.414062e-09,-5.437500e-03
-4.374063e-09,-6.718750e-03
-4.334062e-09,-6.000000e-03
-4.294062e-09,-3.343750e-03
-4.254062e-09,-7.187500e-04
-4.214062e-09,-5.625000e-04
-4.174062e-09,-3.750000e-03
-4.134063e-09,-8.687500e-03
-4.094062e-09,-1.225000e-02
-4.054062e-09,-1.225000e-02
-4.014062e-09,-8.812500e-03
-3.974062e-09,-4.468750e-03
-3.934062e-09,-2.062500e-03
-3.894063e-09,-2.750000e-03
-3.854062e-09,-5.343750e-03
-3.814062e-09,-7.375000e-03
-3.774062e-09,-7.093750e-03
-3.734062e-09,-4.812500e-03
-3.694062e-09,-2.593750e-03
-3.654062e-09,-2.531250e-03
-3.614062e-09,-5.375000e-03
-3.574062e-09,-9.968750e-03
-3.534062e-09,-1.409375e-02
-3.494062e-09,-1.596875e-02
-3.454062e-09,-1.512500e-02
-3.414062e-09,-1.234375e-02
-3.374062e-09,-9.031250e-03
-3.334062e-09,-6.250000e-03
-3.294062e-09,-4.500000e-03
-3.254062e-09,-3.781250e-03
-3.214062e-09,-4.093750e-03
-3.174062e-09,-5.406250e-03
-3.134062e-09,-7.500000e-03
-3.094062e-09,-9.937500e-03
