Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.796875
Vertical Units,V

TIME,CH1
-8.791875e-09,-6.234375e-03
-8.751875e-09,-3.937500e-03
-8.711875e-09,-1.921875e-03
-8.671875e-09,-1.156250e-03
-8.631875e-09,-1.921875e-03
-8.591875e-09,-3.703125e-03
-8.551875e-09,-5.531250e-03
-8.511875e-09,-6.671875e-03
-8.471875e-09,-7.015625e-03
-8.431875e-09,-7.109375e-03
-8.391875e-09,-7.515625e-03
-8.351875e-09,-8.296875e-03
-8.311875e-09,-8.890625e-03
-8.271875e-09,-8.593750e-03
-8.231875e-09,-7.203125e-03
-8.191875e-09,-5.328125e-03
-8.151875e-09,-4.046875e-03
-8.111875e-09,-4.078125e-03
-8.071875e-09,-5.093750e-03
-8.031875e-09,-5.890625e-03
-7.991875e-09,-5.312500e-03
-7.951875e-09,-3.187500e-03
-7.911875e-09,-6.562500e-04
-7.871875e-09,6.093750e-04
-7.831875e-09,-3.437500e-04
-7.791875e-09,-3.000000e-03
-7.751875e-09,-5.640625e-03
-7.711875e-09,-6.703125e-03
-7.671875e-09,-5.843750e-03
-7.631875e-09,-4.218750e-03
-7.591875e-09,-3.468750e-03
-7.551875e-09,-4.343750e-03
-7.511875e-09,-6.093750e-03
-7.471875e-09,-7.187500e-03
-7.431875e-09,-6.515625e-03
-7.391875e-09,-4.437500e-03
-7.351875e-09,-2.437500e-03
-7.311875e-09,-1.921875e-03
-7.271875e-09,-3.109375e-03
-7.231875e-09,-4.875000e-03
-7.191875e-09,-5.781250e-03
-7.151875e-09,-5.328125e-03
-7.111875e-09,-4.296875e-03
-7.071875e-09,-4.000000e-03
-7.031875e-09,-5.046875e-03
-6.991875e-09,-6.734375e-03
-6.951875e-09,-7.531250e-03
-6.911875e-09,-6.453125e-03
-6.871875e-09,-3.906250e-03
-6.831875e-09,-1.468750e-03
-6.791875e-09,-6.562500e-04
-6.751875e-09,-1.750000e-03
-6.711875e-09,-3.625000e-03
-6.671875e-09,-4.687500e-03
-6.631875e-09,-4.171875e-03
-6.591875e-09,-2.640625e-03
-6.551875e-09,-1.421875e-03
-6.511875e-09,-1.546875e-03
-6.471875e-09,-2.937500e-03
-6.431875e-09,-4.656250e-03
-6.391875e-09,-5.703125e-03
-6.351875e-09,-5.781250e-03
-6.311875e-09,-5.250000e-03
-6.271875e-09,-4.656250e-03
-6.231875e-09,-4.125000e-03
-6.191875e-09,-3.375000e-03
-6.151875e-09,-2.187500e-03
-6.111875e-09,-8.125000e-04
-6.071875e-09,1.093750e-04
-6.031875e-09,4.687500e-05
-5.991875e-09,-9.375000e-04
-5.951875e-09,-2.312500e-03
-5.911875e-09,-3.484375e-03
-5.871875e-09,-4.265625e-03
-5.831875e-09,-4.906250e-03
-5.791875e-09,-5.671875e-03
-5.751875e-09,-6.468750e-03
-5.711875e-09,-6.921875e-03
-5.671875e-09,-6.734375e-03
-5.631875e-09,-6.015625e-03
-5.591875e-09,-5.156250e-03
-5.551875e-09,-4.437500e-03
-5.511875e-09,-3.750000e-03
-5.471875e-09,-2.687500e-03
-5.431875e-09,-1.140625e-03
-5.391875e-09,4.218750e-04
-5.351875e-09,1.046875e-03
-5.311875e-09,9.375000e-05
-5.271875e-09,-2.250000e-03
-5.231875e-09,-4.937500e-03
-5.191875e-09,-6.765625e-03
-5.151875e-09,-7.234375e-03
-5.111875e-09,-6.718750e-03
-5.071875e-09,-6.046875e-03
-5.031875e-09,-5.703125e-03
-4.991875e-09,-5.468750e-03
-4.951875e-09,-4.781250e-03
-4.911875e-09,-3.468750e-03
-4.871875e-09,-2.140625e-03
-4.831875e-09,-1.796875e-03
-4.791875e-09,-2.937500e-03
-4.751875e-09,-4.953125e-03
-4.711875e-09,-6.437500e-03
-4.671875e-09,-6.218750e-03
-4.631875e-09,-4.312500e-03
-4.591875e-09,-2.078125e-03
-4.551875e-09,-1.234375e-03
-4.511875e-09,-2.578125e-03
-4.471875e-09,-5.281250e-03
-4.431875e-09,-7.468750e-03
-4.391875e-09,-7.578125e-03
-4.351875e-09,-5.406250e-03
-4.311875e-09,-2.296875e-03
-4.271875e-09,-1.562500e-05
-4.231875e-09,3.906250e-04
-4.191875e-09,-7.500000e-04
-4.151875e-09,-2.281250e-03
-4.111875e-09,-3.125000e-03
-4.071875e-09,-3.062500e-03
-4.031875e-09,-2.625000e-03
-3.991875e-09,-2.390625e-03
-3.951875e-09,-2.515625e-03
-3.911875e-09,-2.750000e-03
-3.871875e-09,-2.890625e-03
-3.831875e-09,-3.062500e-03
-3.791875e-09,-3.593750e-03
-3.751875e-09,-4.562500e-03
-3.711875e-09,-5.515625e-03
-3.671875e-09,-5.750000e-03
-3.631875e-09,-5.000000e-03
-3.591875e-09,-3.718750e-03
-3.551875e-09,-2.812500e-03
-3.511875e-09,-2.968750e-03
-3.471875e-09,-4.031250e-03
-3.431875e-09,-5.218750e-03
-3.391875e-09,-5.812500e-03
-3.351875e-09,-5.828125e-03
-3.311875e-09,-5.906250e-03
-3.271875e-09,-6.687500e-03
-3.231875e-09,-8.046875e-03
-3.191875e-09,-9.093750e-03
-3.151875e-09,-8.828125e-03
-3.111875e-09,-7.078125e-03
