Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.703125
Vertical Units,V

TIME,CH1
-8.788125e-09,-3.281250e-03
-8.748125e-09,-4.500000e-03
-8.708125e-09,-4.468750e-03
-8.668125e-09,-3.500000e-03
-8.628125e-09,-2.609375e-03
-8.588125e-09,-2.625000e-03
-8.548125e-09,-3.656250e-03
-8.508125e-09,-5.109375e-03
-8.468125e-09,-6.187500e-03
-8.428125e-09,-6.406250e-03
-8.388125e-09,-5.890625e-03
-8.348125e-09,-5.140625e-03
-8.308125e-09,-4.703125e-03
-8.268125e-09,-4.890625e-03
-8.228125e-09,-5.640625e-03
-8.188125e-09,-6.578125e-03
-8.148125e-09,-7.187500e-03
-8.108125e-09,-6.937500e-03
-8.068125e-09,-5.781250e-03
-8.028125e-09,-4.218750e-03
-7.988125e-09,-3.125000e-03
-7.948125e-09,-3.250000e-03
-7.908125e-09,-4.578125e-03
-7.868125e-09,-6.218750e-03
-7.828125e-09,-7.078125e-03
-7.788125e-09,-6.609375e-03
-7.748125e-09,-5.343750e-03
-7.708125e-09,-4.468750e-03
-7.668125e-09,-4.750000e-03
-7.628125e-09,-5.843750e-03
-7.588125e-09,-6.515625e-03
-7.548125e-09,-5.703125e-03
-7.508125e-09,-3.578125e-03
-7.468125e-09,-1.640625e-03
-7.428125e-09,-1.500000e-03
-7.388125e-09,-3.593750e-03
-7.348125e-09,-6.687500e-03
-7.308125e-09,-8.703125e-03
-7.268125e-09,-8.375000e-03
-7.228125e-09,-6.125000e-03
-7.188125e-09,-3.687500e-03
-7.148125e-09,-2.734375e-03
-7.108125e-09,-3.578125e-03
-7.068125e-09,-5.078125e-03
-7.028125e-09,-5.765625e-03
-6.988125e-09,-5.062500e-03
-6.948125e-09,-3.718750e-03
-6.908125e-09,-3.187500e-03
-6.868125e-09,-4.328125e-03
-6.828125e-09,-6.750000e-03
-6.788125e-09,-9.203125e-03
-6.748125e-09,-1.043750e-02
-6.708125e-09,-1.015625e-02
-6.668125e-09,-8.968750e-03
-6.628125e-09,-7.796875e-03
-6.588125e-09,-7.203125e-03
-6.548125e-09,-7.140625e-03
-6.508125e-09,-7.250000e-03
-6.468125e-09,-7.296875e-03
-6.428125e-09,-7.296875e-03
-6.388125e-09,-7.328125e-03
-6.348125e-09,-7.375000e-03
-6.308125e-09,-7.250000e-03
-6.268125e-09,-6.781250e-03
-6.228125e-09,-6.046875e-03
-6.188125e-09,-5.375000e-03
-6.148125e-09,-5.109375e-03
-6.108125e-09,-5.375000e-03
-6.068125e-09,-6.093750e-03
-6.028125e-09,-7.015625e-03
-5.988125e-09,-7.875000e-03
-5.948125e-09,-8.406250e-03
-5.908125e-09,-8.375000e-03
-5.868125e-09,-7.593750e-03
-5.828125e-09,-6.187500e-03
-5.788125e-09,-4.640625e-03
-5.748125e-09,-3.671875e-03
-5.708125e-09,-3.843750e-03
-5.668125e-09,-5.140625e-03
-5.628125e-09,-6.859375e-03
-5.588125e-09,-7.984375e-03
-5.548125e-09,-7.843750e-03
-5.508125e-09,-6.578125e-03
-5.468125e-09,-5.093750e-03
-5.428125e-09,-4.484375e-03
-5.388125e-09,-5.265625e-03
-5.348125e-09,-6.937500e-03
-5.308125e-09,-8.390625e-03
-5.268125e-09,-8.625000e-03
-5.228125e-09,-7.484375e-03
-5.188125e-09,-5.828125e-03
-5.148125e-09,-4.859375e-03
-5.108125e-09,-5.265625e-03
-5.068125e-09,-6.718750e-03
-5.028125e-09,-8.078125e-03
-4.988125e-09,-8.250000e-03
-4.948125e-09,-6.984375e-03
-4.908125e-09,-5.031250e-03
-4.868125e-09,-3.515625e-03
-4.828125e-09,-3.109375e-03
-4.788125e-09,-3.640625e-03
-4.748125e-09,-4.328125e-03
-4.708125e-09,-4.500000e-03
-4.668125e-09,-4.156250e-03
-4.628125e-09,-3.781250e-03
-4.588125e-09,-3.890625e-03
-4.548125e-09,-4.500000e-03
-4.508125e-09,-5.093750e-03
-4.468125e-09,-5.187500e-03
-4.428125e-09,-4.750000e-03
-4.388125e-09,-4.250000e-03
-4.348125e-09,-4.312500e-03
-4.308125e-09,-5.125000e-03
-4.268125e-09,-6.296875e-03
-4.228125e-09,-7.234375e-03
-4.188125e-09,-7.562500e-03
-4.148125e-09,-7.453125e-03
-4.108125e-09,-7.375000e-03
-4.068125e-09,-7.640625e-03
-4.028125e-09,-8.156250e-03
-3.988125e-09,-8.375000e-03
-3.948125e-09,-7.859375e-03
-3.908125e-09,-6.593750e-03
-3.868125e-09,-5.078125e-03
-3.828125e-09,-4.000000e-03
-3.788125e-09,-3.812500e-03
-3.748125e-09,-4.468750e-03
-3.708125e-09,-5.453125e-03
-3.668125e-09,-6.156250e-03
-3.628125e-09,-6.265625e-03
-3.588125e-09,-5.875000e-03
-3.548125e-09,-5.359375e-03
-3.508125e-09,-5.109375e-03
-3.468125e-09,-5.281250e-03
-3.428125e-09,-5.828125e-03
-3.388125e-09,-6.578125e-03
-3.348125e-09,-7.375000e-03
-3.308125e-09,-8.109375e-03
-3.268125e-09,-8.656250e-03
-3.228125e-09,-8.781250e-03
-3.188125e-09,-8.203125e-03
-3.148125e-09,-6.859375e-03
-3.108125e-09,-5.015625e-03
