Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.742188
Vertical Units,V

TIME,CH1
-8.789687e-09,-8.718750e-03
-8.749688e-09,-7.625000e-03
-8.709687e-09,-5.968750e-03
-8.669687e-09,-5.406250e-03
-8.629687e-09,-6.406250e-03
-8.589687e-09,-7.968750e-03
-8.549688e-09,-8.562500e-03
-8.509687e-09,-7.625000e-03
-8.469687e-09,-6.000000e-03
-8.429687e-09,-5.125000e-03
-8.389687e-09,-5.843750e-03
-8.349687e-09,-7.562500e-03
-8.309687e-09,-8.843750e-03
-8.269688e-09,-8.718750e-03
-8.229687e-09,-7.437500e-03
-8.189687e-09,-6.343750e-03
-8.149687e-09,-6.687500e-03
-8.109687e-09,-8.562500e-03
-8.069688e-09,-1.093750e-02
-8.029687e-09,-1.243750e-02
-7.989687e-09,-1.253125e-02
-7.949687e-09,-1.178125e-02
-7.909687e-09,-1.115625e-02
-7.869687e-09,-1.100000e-02
-7.829687e-09,-1.087500e-02
-7.789688e-09,-9.968750e-03
-7.749687e-09,-8.281250e-03
-7.709687e-09,-6.781250e-03
-7.669687e-09,-6.875000e-03
-7.629687e-09,-9.093750e-03
-7.589688e-09,-1.240625e-02
-7.549687e-09,-1.475000e-02
-7.509687e-09,-1.440625e-02
-7.469687e-09,-1.125000e-02
-7.429687e-09,-6.937500e-03
-7.389687e-09,-3.750000e-03
-7.349687e-09,-3.156250e-03
-7.309687e-09,-4.968750e-03
-7.269687e-09,-7.656250e-03
-7.229687e-09,-9.500000e-03
-7.189687e-09,-9.656250e-03
-7.149687e-09,-8.562500e-03
-7.109687e-09,-7.156250e-03
-7.069687e-09,-6.187500e-03
-7.029687e-09,-5.687500e-03
-6.989687e-09,-5.468750e-03
-6.949687e-09,-5.343750e-03
-6.909687e-09,-5.562500e-03
-6.869687e-09,-6.531250e-03
-6.829687e-09,-8.406250e-03
-6.789687e-09,-1.056250e-02
-6.749687e-09,-1.212500e-02
-6.709687e-09,-1.240625e-02
-6.669687e-09,-1.146875e-02
-6.629687e-09,-1.000000e-02
-6.589687e-09,-8.718750e-03
-6.549687e-09,-8.031250e-03
-6.509687e-09,-7.906250e-03
-6.469687e-09,-8.156250e-03
-6.429687e-09,-8.875000e-03
-6.389687e-09,-1.025000e-02
-6.349687e-09,-1.209375e-02
-6.309687e-09,-1.362500e-02
-6.269687e-09,-1.378125e-02
-6.229687e-09,-1.221875e-02
-6.189687e-09,-9.687500e-03
-6.149687e-09,-7.843750e-03
-6.109687e-09,-8.187500e-03
-6.069687e-09,-1.078125e-02
-6.029687e-09,-1.418750e-02
-5.989687e-09,-1.628125e-02
-5.949687e-09,-1.568750e-02
-5.909687e-09,-1.271875e-02
-5.869687e-09,-8.937500e-03
-5.829687e-09,-5.937500e-03
-5.789687e-09,-4.312500e-03
-5.749687e-09,-3.625000e-03
-5.709687e-09,-3.250000e-03
-5.669687e-09,-3.187500e-03
-5.629687e-09,-4.250000e-03
-5.589687e-09,-6.968750e-03
-5.549687e-09,-1.068750e-02
-5.509687e-09,-1.381250e-02
-5.469687e-09,-1.481250e-02
-5.429687e-09,-1.353125e-02
-5.389687e-09,-1.150000e-02
-5.349687e-09,-1.062500e-02
-5.309687e-09,-1.159375e-02
-5.269687e-09,-1.293750e-02
-5.229687e-09,-1.234375e-02
-5.189687e-09,-8.593750e-03
-5.149687e-09,-3.218750e-03
-5.109687e-09,3.750000e-04
-5.069687e-09,-6.562500e-04
-5.029687e-09,-6.125000e-03
-4.989687e-09,-1.268750e-02
-4.949687e-09,-1.593750e-02
-4.909687e-09,-1.378125e-02
-4.869687e-09,-7.968750e-03
-4.829687e-09,-2.875000e-03
-4.789687e-09,-2.281250e-03
-4.749687e-09,-6.656250e-03
-4.709687e-09,-1.300000e-02
-4.669687e-09,-1.700000e-02
-4.629687e-09,-1.609375e-02
-4.589687e-09,-1.093750e-02
-4.549687e-09,-4.593750e-03
-4.509687e-09,-3.437500e-04
-4.469688e-09,3.437500e-04
-4.429687e-09,-1.812500e-03
-4.389687e-09,-5.125000e-03
-4.349687e-09,-8.062500e-03
-4.309687e-09,-1.018750e-02
-4.269687e-09,-1.162500e-02
-4.229688e-09,-1.265625e-02
-4.189687e-09,-1.325000e-02
-4.149687e-09,-1.334375e-02
-4.109687e-09,-1.281250e-02
-4.069687e-09,-1.178125e-02
-4.029687e-09,-1.025000e-02
-3.989688e-09,-8.250000e-03
-3.949687e-09,-5.968750e-03
-3.909687e-09,-3.781250e-03
-3.869687e-09,-2.312500e-03
-3.829687e-09,-1.906250e-03
-3.789687e-09,-2.312500e-03
-3.749688e-09,-2.875000e-03
-3.709687e-09,-3.343750e-03
-3.669687e-09,-4.093750e-03
-3.629687e-09,-5.906250e-03
-3.589687e-09,-9.125000e-03
-3.549687e-09,-1.259375e-02
-3.509687e-09,-1.431250e-02
-3.469687e-09,-1.268750e-02
-3.429687e-09,-8.218750e-03
-3.389687e-09,-3.531250e-03
-3.349687e-09,-1.781250e-03
-3.309688e-09,-4.125000e-03
-3.269687e-09,-8.812500e-03
-3.229687e-09,-1.221875e-02
-3.189688e-09,-1.162500e-02
-3.149687e-09,-7.375000e-03
-3.109687e-09,-2.906250e-03
