Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.250000
Vertical Units,V

TIME,CH1
-8.770000e-09,-1.250000e-03
-8.730000e-09,-2.765625e-03
-8.690000e-09,-3.546875e-03
-8.650000e-09,-3.750000e-03
-8.610000e-09,-3.875000e-03
-8.570000e-09,-4.359375e-03
-8.530000e-09,-5.375000e-03
-8.490000e-09,-6.593750e-03
-8.450000e-09,-7.390625e-03
-8.410000e-09,-7.140625e-03
-8.370000e-09,-5.453125e-03
-8.330000e-09,-2.625000e-03
-8.290000e-09,3.593750e-04
-8.250000e-09,2.203125e-03
-8.210000e-09,1.890625e-03
-8.170000e-09,-6.093750e-04
-8.130000e-09,-4.156250e-03
-8.090000e-09,-7.093750e-03
-8.050000e-09,-8.125000e-03
-8.010000e-09,-7.093750e-03
-7.970000e-09,-4.921875e-03
-7.930000e-09,-3.015625e-03
-7.890000e-09,-2.375000e-03
-7.850000e-09,-3.015625e-03
-7.810000e-09,-4.187500e-03
-7.770000e-09,-4.906250e-03
-7.730000e-09,-4.609375e-03
-7.690000e-09,-3.484375e-03
-7.650000e-09,-2.234375e-03
-7.610000e-09,-1.625000e-03
-7.570000e-09,-2.062500e-03
-7.530000e-09,-3.265625e-03
-7.490000e-09,-4.562500e-03
-7.450000e-09,-5.203125e-03
-7.410000e-09,-4.906250e-03
-7.370000e-09,-3.921875e-03
-7.330000e-09,-2.921875e-03
-7.290000e-09,-2.468750e-03
-7.250000e-09,-2.671875e-03
-7.210000e-09,-3.156250e-03
-7.170000e-09,-3.468750e-03
-7.130000e-09,-3.406250e-03
-7.090000e-09,-3.203125e-03
-7.050000e-09,-3.265625e-03
-7.010000e-09,-3.734375e-03
-6.970000e-09,-4.375000e-03
-6.930000e-09,-4.750000e-03
-6.890000e-09,-4.718750e-03
-6.850000e-09,-4.593750e-03
-6.810000e-09,-4.890625e-03
-6.770000e-09,-5.812500e-03
-6.730000e-09,-6.921875e-03
-6.690000e-09,-7.375000e-03
-6.650000e-09,-6.578125e-03
-6.610000e-09,-4.765625e-03
-6.570000e-09,-2.875000e-03
-6.530000e-09,-1.890625e-03
-6.490000e-09,-2.062500e-03
-6.450000e-09,-2.718750e-03
-6.410000e-09,-2.843750e-03
-6.370000e-09,-2.000000e-03
-6.330000e-09,-7.812500e-04
-6.290000e-09,-4.062500e-04
-6.250000e-09,-1.687500e-03
-6.210000e-09,-4.296875e-03
-6.170000e-09,-6.828125e-03
-6.130000e-09,-7.796875e-03
-6.090000e-09,-6.718750e-03
-6.050000e-09,-4.421875e-03
-6.010000e-09,-2.453125e-03
-5.970000e-09,-1.937500e-03
-5.930000e-09,-2.843750e-03
-5.890000e-09,-4.218750e-03
-5.850000e-09,-4.953125e-03
-5.810000e-09,-4.687500e-03
-5.770000e-09,-3.859375e-03
-5.730000e-09,-3.156250e-03
-5.690000e-09,-2.921875e-03
-5.650000e-09,-2.984375e-03
-5.610000e-09,-3.031250e-03
-5.570000e-09,-3.046875e-03
-5.530000e-09,-3.406250e-03
-5.490000e-09,-4.312500e-03
-5.450000e-09,-5.421875e-03
-5.410000e-09,-5.859375e-03
-5.370000e-09,-4.875000e-03
-5.330000e-09,-2.593750e-03
-5.290000e-09,-1.250000e-04
-5.250000e-09,1.015625e-03
-5.210000e-09,3.125000e-05
-5.170000e-09,-2.531250e-03
-5.130000e-09,-5.140625e-03
-5.090000e-09,-6.218750e-03
-5.050000e-09,-5.265625e-03
-5.010000e-09,-3.125000e-03
-4.970000e-09,-1.359375e-03
-4.930000e-09,-1.187500e-03
-4.890000e-09,-2.687500e-03
-4.850000e-09,-4.906250e-03
-4.810000e-09,-6.515625e-03
-4.770000e-09,-6.750000e-03
-4.730000e-09,-5.734375e-03
-4.690000e-09,-4.359375e-03
-4.650000e-09,-3.609375e-03
-4.610000e-09,-3.875000e-03
-4.570000e-09,-4.875000e-03
-4.530000e-09,-5.812500e-03
-4.490000e-09,-6.015625e-03
-4.450000e-09,-5.375000e-03
-4.410000e-09,-4.406250e-03
-4.370000e-09,-3.906250e-03
-4.330000e-09,-4.406250e-03
-4.290000e-09,-5.875000e-03
-4.250000e-09,-7.656250e-03
-4.210000e-09,-8.953125e-03
-4.170000e-09,-9.296875e-03
-4.130000e-09,-8.765625e-03
-4.090000e-09,-7.765625e-03
-4.050000e-09,-6.796875e-03
-4.010000e-09,-5.968750e-03
-3.970000e-09,-5.156250e-03
-3.930000e-09,-4.140625e-03
-3.890000e-09,-2.968750e-03
-3.850000e-09,-1.953125e-03
-3.810000e-09,-1.484375e-03
-3.770000e-09,-1.734375e-03
-3.730000e-09,-2.578125e-03
-3.690000e-09,-3.640625e-03
-3.650000e-09,-4.625000e-03
-3.610000e-09,-5.421875e-03
-3.570000e-09,-6.062500e-03
-3.530000e-09,-6.609375e-03
-3.490000e-09,-7.046875e-03
-3.450000e-09,-7.343750e-03
-3.410000e-09,-7.531250e-03
-3.370000e-09,-7.656250e-03
-3.330000e-09,-7.656250e-03
-3.290000e-09,-7.296875e-03
-3.250000e-09,-6.296875e-03
-3.210000e-09,-4.671875e-03
-3.170000e-09,-2.906250e-03
-3.130000e-09,-1.796875e-03
-3.090000e-09,-1.953125e-03
