Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.718750
Vertical Units,V

TIME,CH1
-8.788750e-09,-4.875000e-03
-8.748750e-09,-2.312500e-03
-8.708750e-09,-8.281250e-04
-8.668750e-09,-9.375000e-04
-8.628750e-09,-2.031250e-03
-8.588750e-09,-3.062500e-03
-8.548750e-09,-3.515625e-03
-8.508750e-09,-3.671875e-03
-8.468750e-09,-4.109375e-03
-8.428750e-09,-5.031250e-03
-8.388750e-09,-6.046875e-03
-8.348750e-09,-6.468750e-03
-8.308750e-09,-6.000000e-03
-8.268750e-09,-5.015625e-03
-8.228750e-09,-4.218750e-03
-8.188750e-09,-4.031250e-03
-8.148750e-09,-4.328125e-03
-8.108750e-09,-4.671875e-03
-8.068750e-09,-4.765625e-03
-8.028750e-09,-4.765625e-03
-7.988750e-09,-5.000000e-03
-7.948750e-09,-5.468750e-03
-7.908750e-09,-5.796875e-03
-7.868750e-09,-5.437500e-03
-7.828750e-09,-4.359375e-03
-7.788750e-09,-3.234375e-03
-7.748750e-09,-3.015625e-03
-7.708750e-09,-4.203125e-03
-7.668750e-09,-6.281250e-03
-7.628750e-09,-8.000000e-03
-7.588750e-09,-8.234375e-03
-7.548750e-09,-6.859375e-03
-7.508750e-09,-4.828125e-03
-7.468750e-09,-3.453125e-03
-7.428750e-09,-3.406250e-03
-7.388750e-09,-4.281250e-03
-7.348750e-09,-4.984375e-03
-7.308750e-09,-4.734375e-03
-7.268750e-09,-3.734375e-03
-7.228750e-09,-3.015625e-03
-7.188750e-09,-3.578125e-03
-7.148750e-09,-5.500000e-03
-7.108750e-09,-7.828125e-03
-7.068750e-09,-9.187500e-03
-7.028750e-09,-8.906250e-03
-6.988750e-09,-7.312500e-03
-6.948750e-09,-5.453125e-03
-6.908750e-09,-4.234375e-03
-6.868750e-09,-3.781250e-03
-6.828750e-09,-3.640625e-03
-6.788750e-09,-3.406250e-03
-6.748750e-09,-3.203125e-03
-6.708750e-09,-3.562500e-03
-6.668750e-09,-4.796875e-03
-6.628750e-09,-6.500000e-03
-6.588750e-09,-7.671875e-03
-6.548750e-09,-7.562500e-03
-6.508750e-09,-6.203125e-03
-6.468750e-09,-4.625000e-03
-6.428750e-09,-3.937500e-03
-6.388750e-09,-4.593750e-03
-6.348750e-09,-6.015625e-03
-6.308750e-09,-7.109375e-03
-6.268750e-09,-7.218750e-03
-6.228750e-09,-6.515625e-03
-6.188750e-09,-5.687500e-03
-6.148750e-09,-5.296875e-03
-6.108750e-09,-5.250000e-03
-6.068750e-09,-5.046875e-03
-6.028750e-09,-4.500000e-03
-5.988750e-09,-4.046875e-03
-5.948750e-09,-4.359375e-03
-5.908750e-09,-5.578125e-03
-5.868750e-09,-6.968750e-03
-5.828750e-09,-7.359375e-03
-5.788750e-09,-6.218750e-03
-5.748750e-09,-4.156250e-03
-5.708750e-09,-2.593750e-03
-5.668750e-09,-2.484375e-03
-5.628750e-09,-3.437500e-03
-5.588750e-09,-4.000000e-03
-5.548750e-09,-2.984375e-03
-5.508750e-09,-7.187500e-04
-5.468750e-09,1.000000e-03
-5.428750e-09,3.593750e-04
-5.388750e-09,-2.781250e-03
-5.348750e-09,-6.562500e-03
-5.308750e-09,-8.343750e-03
-5.268750e-09,-6.859375e-03
-5.228750e-09,-3.296875e-03
-5.188750e-09,-4.687500e-04
-5.148750e-09,-6.250000e-04
-5.108750e-09,-3.718750e-03
-5.068750e-09,-7.500000e-03
-5.028750e-09,-9.312500e-03
-4.988750e-09,-8.093750e-03
-4.948750e-09,-5.031250e-03
-4.908750e-09,-2.484375e-03
-4.868750e-09,-2.015625e-03
-4.828750e-09,-3.343750e-03
-4.788750e-09,-4.828125e-03
-4.748750e-09,-5.015625e-03
-4.708750e-09,-3.718750e-03
-4.668750e-09,-2.046875e-03
-4.628750e-09,-1.281250e-03
-4.588750e-09,-1.828125e-03
-4.548750e-09,-3.125000e-03
-4.508750e-09,-4.281250e-03
-4.468750e-09,-5.031250e-03
-4.428750e-09,-5.734375e-03
-4.388750e-09,-6.781250e-03
-4.348750e-09,-7.937500e-03
-4.308750e-09,-8.343750e-03
-4.268750e-09,-7.203125e-03
-4.228750e-09,-4.718750e-03
-4.188750e-09,-2.171875e-03
-4.148750e-09,-1.109375e-03
-4.108750e-09,-2.187500e-03
-4.068750e-09,-4.656250e-03
-4.028750e-09,-6.875000e-03
-3.988750e-09,-7.468750e-03
-3.948750e-09,-6.406250e-03
-3.908750e-09,-4.796875e-03
-3.868750e-09,-4.000000e-03
-3.828750e-09,-4.515625e-03
-3.788750e-09,-5.593750e-03
-3.748750e-09,-6.062500e-03
-3.708750e-09,-5.421875e-03
-3.668750e-09,-4.296875e-03
-3.628750e-09,-3.968750e-03
-3.588750e-09,-5.109375e-03
-3.548750e-09,-7.046875e-03
-3.508750e-09,-8.109375e-03
-3.468750e-09,-6.968750e-03
-3.428750e-09,-3.765625e-03
-3.388750e-09,-2.812500e-04
-3.348750e-09,1.234375e-03
-3.308750e-09,-2.343750e-04
-3.268750e-09,-3.781250e-03
-3.228750e-09,-7.156250e-03
-3.188750e-09,-8.343750e-03
-3.148750e-09,-6.828125e-03
-3.108750e-09,-3.859375e-03
