Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.242188
Vertical Units,V

TIME,CH1
-8.769687e-09,-5.812500e-03
-8.729687e-09,-6.500000e-03
-8.689688e-09,-7.312500e-03
-8.649687e-09,-8.312500e-03
-8.609687e-09,-9.343750e-03
-8.569687e-09,-1.012500e-02
-8.529687e-09,-1.037500e-02
-8.489687e-09,-9.968750e-03
-8.449687e-09,-8.906250e-03
-8.409688e-09,-7.218750e-03
-8.369687e-09,-5.062500e-03
-8.329687e-09,-2.562500e-03
-8.289687e-09,-9.375000e-05
-8.249687e-09,1.656250e-03
-8.209688e-09,2.125000e-03
-8.169687e-09,9.062500e-04
-8.129688e-09,-1.718750e-03
-8.089687e-09,-5.000000e-03
-8.049687e-09,-7.968750e-03
-8.009687e-09,-9.968750e-03
-7.969687e-09,-1.093750e-02
-7.929688e-09,-1.131250e-02
-7.889687e-09,-1.165625e-02
-7.849687e-09,-1.218750e-02
-7.809687e-09,-1.268750e-02
-7.769687e-09,-1.259375e-02
-7.729688e-09,-1.137500e-02
-7.689687e-09,-8.875000e-03
-7.649688e-09,-5.593750e-03
-7.609687e-09,-2.343750e-03
-7.569687e-09,-2.500000e-04
-7.529687e-09,-1.875000e-04
-7.489687e-09,-2.312500e-03
-7.449687e-09,-5.968750e-03
-7.409687e-09,-9.687500e-03
-7.369687e-09,-1.165625e-02
-7.329687e-09,-1.090625e-02
-7.289687e-09,-7.812500e-03
-7.249687e-09,-4.125000e-03
-7.209687e-09,-2.062500e-03
-7.169687e-09,-2.750000e-03
-7.129687e-09,-5.500000e-03
-7.089687e-09,-8.187500e-03
-7.049687e-09,-8.718750e-03
-7.009687e-09,-6.718750e-03
-6.969687e-09,-3.812500e-03
-6.929687e-09,-2.500000e-03
-6.889687e-09,-4.125000e-03
-6.849687e-09,-7.937500e-03
-6.809687e-09,-1.150000e-02
-6.769687e-09,-1.265625e-02
-6.729687e-09,-1.106250e-02
-6.689687e-09,-8.406250e-03
-6.649687e-09,-6.968750e-03
-6.609687e-09,-7.812500e-03
-6.569687e-09,-1.000000e-02
-6.529687e-09,-1.146875e-02
-6.489687e-09,-1.081250e-02
-6.449687e-09,-8.187500e-03
-6.409687e-09,-5.218750e-03
-6.369687e-09,-3.437500e-03
-6.329687e-09,-3.250000e-03
-6.289687e-09,-3.906250e-03
-6.249687e-09,-4.562500e-03
-6.209687e-09,-5.125000e-03
-6.169687e-09,-6.406250e-03
-6.129687e-09,-8.812500e-03
-6.089687e-09,-1.162500e-02
-6.049687e-09,-1.312500e-02
-6.009687e-09,-1.187500e-02
-5.969687e-09,-8.218750e-03
-5.929687e-09,-4.343750e-03
-5.889687e-09,-2.937500e-03
-5.849687e-09,-5.000000e-03
-5.809688e-09,-8.906250e-03
-5.769687e-09,-1.165625e-02
-5.729687e-09,-1.100000e-02
-5.689687e-09,-7.312500e-03
-5.649687e-09,-3.406250e-03
-5.609687e-09,-2.375000e-03
-5.569688e-09,-5.000000e-03
-5.529687e-09,-9.343750e-03
-5.489687e-09,-1.206250e-02
-5.449687e-09,-1.103125e-02
-5.409687e-09,-7.031250e-03
-5.369687e-09,-2.937500e-03
-5.329688e-09,-1.687500e-03
-5.289687e-09,-3.937500e-03
-5.249687e-09,-7.875000e-03
-5.209687e-09,-1.059375e-02
-5.169687e-09,-1.046875e-02
-5.129687e-09,-8.031250e-03
-5.089688e-09,-5.531250e-03
-5.049687e-09,-4.812500e-03
-5.009687e-09,-6.156250e-03
-4.969687e-09,-8.125000e-03
-4.929687e-09,-9.000000e-03
-4.889687e-09,-8.312500e-03
-4.849688e-09,-7.031250e-03
-4.809687e-09,-6.875000e-03
-4.769687e-09,-8.656250e-03
-4.729687e-09,-1.178125e-02
-4.689687e-09,-1.459375e-02
-4.649687e-09,-1.568750e-02
-4.609688e-09,-1.471875e-02
-4.569687e-09,-1.256250e-02
-4.529687e-09,-1.043750e-02
-4.489687e-09,-9.093750e-03
-4.449687e-09,-8.468750e-03
-4.409687e-09,-8.125000e-03
-4.369688e-09,-7.906250e-03
-4.329687e-09,-8.062500e-03
-4.289687e-09,-9.062500e-03
-4.249687e-09,-1.096875e-02
-4.209687e-09,-1.328125e-02
-4.169687e-09,-1.496875e-02
-4.129688e-09,-1.534375e-02
-4.089687e-09,-1.425000e-02
-4.049687e-09,-1.246875e-02
-4.009687e-09,-1.096875e-02
-3.969687e-09,-1.043750e-02
-3.929687e-09,-1.087500e-02
-3.889688e-09,-1.165625e-02
-3.849687e-09,-1.190625e-02
-3.809687e-09,-1.115625e-02
-3.769687e-09,-9.625000e-03
-3.729687e-09,-8.093750e-03
-3.689687e-09,-7.593750e-03
-3.649687e-09,-8.625000e-03
-3.609687e-09,-1.090625e-02
-3.569687e-09,-1.325000e-02
-3.529687e-09,-1.425000e-02
-3.489687e-09,-1.312500e-02
-3.449687e-09,-1.043750e-02
-3.409687e-09,-7.843750e-03
-3.369687e-09,-7.062500e-03
-3.329687e-09,-8.656250e-03
-3.289687e-09,-1.150000e-02
-3.249687e-09,-1.337500e-02
-3.209687e-09,-1.250000e-02
-3.169687e-09,-8.937500e-03
-3.129687e-09,-4.500000e-03
-3.089687e-09,-1.562500e-03
