Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.000000e-11
Record Length,1000
Zero Index,19.125000
Vertical Units,V

TIME,CH1
-1.912500e-10,-2.062500e-03
-1.812500e-10,-2.718750e-03
-1.712500e-10,-3.250000e-03
-1.612500e-10,-3.781250e-03
-1.512500e-10,-4.218750e-03
-1.412500e-10,-4.656250e-03
-1.312500e-10,-5.000000e-03
-1.212500e-10,-5.375000e-03
-1.112500e-10,-5.750000e-03
-1.012500e-10,-6.187500e-03
-9.125000e-11,-6.625000e-03
-8.125000e-11,-7.187500e-03
-7.125000e-11,-7.750000e-03
-6.125000e-11,-8.375000e-03
-5.125000e-11,-8.906250e-03
-4.125000e-11,-9.406250e-03
-3.125000e-11,-9.750000e-03
-2.125000e-11,-9.937500e-03
-1.125000e-11,-9.843750e-03
-1.250000e-12,-9.500000e-03
8.750000e-12,-8.875000e-03
1.875000e-11,-8.000000e-03
2.875000e-11,-6.906250e-03
3.875000e-11,-5.656250e-03
4.875000e-11,-4.312500e-03
5.875000e-11,-3.031250e-03
6.875000e-11,-1.812500e-03
7.875000e-11,-7.812500e-04
8.875000e-11,3.125000e-05
9.875000e-11,5.000000e-04
1.087500e-10,6.875000e-04
1.187500e-10,5.312500e-04
1.287500e-10,9.375000e-05
1.387500e-10,-6.875000e-04
1.487500e-10,-1.593750e-03
1.587500e-10,-2.750000e-03
1.687500e-10,-4.000000e-03
1.787500e-10,-5.312500e-03
1.887500e-10,-6.562500e-03
1.987500e-10,-7.812500e-03
2.087500e-10,-8.906250e-03
2.187500e-10,-9.875000e-03
2.287500e-10,-1.059375e-02
2.387500e-10,-1.109375e-02
2.487500e-10,-1.128125e-02
2.587500e-10,-1.121875e-02
2.687500e-10,-1.075000e-02
2.787500e-10,-1.003125e-02
2.887500e-10,-8.968750e-03
2.987500e-10,-7.718750e-03
3.087500e-10,-6.218750e-03
3.187500e-10,-4.656250e-03
3.287500e-10,-3.093750e-03
3.387500e-10,-1.750000e-03
3.487500e-10,-5.937500e-04
3.587500e-10,1.562500e-04
3.687500e-10,4.687500e-04
3.787500e-10,2.187500e-04
3.887500e-10,-5.000000e-04
3.987500e-10,-1.750000e-03
4.087500e-10,-3.375000e-03
4.187500e-10,-5.312500e-03
4.287500e-10,-7.343750e-03
4.387500e-10,-9.375000e-03
4.487500e-10,-1.118750e-02
4.587500e-10,-1.268750e-02
4.687500e-10,-1.368750e-02
4.787500e-10,-1.418750e-02
4.887500e-10,-1.412500e-02
4.987500e-10,-1.359375e-02
5.087500e-10,-1.262500e-02
5.187500e-10,-1.137500e-02
5.287500e-10,-1.000000e-02
5.387500e-10,-8.687500e-03
5.487500e-10,-7.500000e-03
5.587500e-10,-6.718750e-03
5.687500e-10,-6.312500e-03
5.787500e-10,-6.437500e-03
5.887500e-10,-6.937500e-03
5.987500e-10,-7.843750e-03
6.087500e-10,-9.000000e-03
6.187500e-10,-1.037500e-02
6.287500e-10,-1.165625e-02
6.387500e-10,-1.284375e-02
6.487500e-10,-1.371875e-02
6.587500e-10,-1.421875e-02
6.687500e-10,-1.425000e-02
6.787500e-10,-1.384375e-02
6.887500e-10,-1.296875e-02
6.987500e-10,-1.178125e-02
7.087500e-10,-1.025000e-02
7.187500e-10,-8.593750e-03
7.287500e-10,-6.875000e-03
7.387500e-10,-5.312500e-03
7.487500e-10,-3.875000e-03
7.587500e-10,-2.750000e-03
7.687500e-10,-1.968750e-03
7.787500e-10,-1.562500e-03
7.887500e-10,-1.437500e-03
7.987500e-10,-1.656250e-03
8.087500e-10,-2.062500e-03
8.187500e-10,-2.687500e-03
8.287500e-10,-3.281250e-03
8.387500e-10,-3.937500e-03
8.487500e-10,-4.406250e-03
8.587500e-10,-4.812500e-03
8.687500e-10,-4.968750e-03
8.787500e-10,-5.000000e-03
8.887500e-10,-4.843750e-03
8.987500e-10,-4.656250e-03
9.087500e-10,-4.375000e-03
9.187500e-10,-4.187500e-03
9.287500e-10,-4.125000e-03
9.387500e-10,-4.281250e-03
9.487500e-10,-4.625000e-03
9.587500e-10,-5.281250e-03
9.687500e-10,-6.187500e-03
9.787500e-10,-7.343750e-03
9.887500e-10,-8.625000e-03
9.987500e-10,-1.000000e-02
1.008750e-09,-1.131250e-02
1.018750e-09,-1.253125e-02
1.028750e-09,-1.340625e-02
1.038750e-09,-1.396875e-02
1.048750e-09,-1.409375e-02
1.058750e-09,-1.381250e-02
1.068750e-09,-1.306250e-02
1.078750e-09,-1.200000e-02
1.088750e-09,-1.062500e-02
1.098750e-09,-9.156250e-03
1.108750e-09,-7.625000e-03
1.118750e-09,-6.250000e-03
1.128750e-09,-5.093750e-03
1.138750e-09,-4.343750e-03
1.148750e-09,-3.968750e-03
1.158750e-09,-4.093750e-03
1.168750e-09,-4.656250e-03
1.178750e-09,-5.656250e-03
1.188750e-09,-6.937500e-03
1.198750e-09,-8.468750e-03
1.208750e-09,-1.006250e-02
1.218750e-09,-1.165625e-02
1.228750e-09,-1.306250e-02
1.238750e-09,-1.425000e-02
1.248750e-09,-1.509375e-02
1.258750e-09,-1.565625e-02
1.268750e-09,-1.581250e-02
1.278750e-09,-1.571875e-02
1.288750e-09,-1.537500e-02
1.298750e-09,-1.490625e-02
