LECROYSDA18000 15238 Waveform
Segments 1 SegmentSize 4002
Segment TrigTime TimeSinceSegment1
#1 02-Nov-2018 10:58:30 0                 
Time Ampl
-2.004489e-008 -0.00390155
-1.999489e-008 -0.00120845
-1.994489e-008 0.00129476
-1.989489e-008 0.00164003
-1.984489e-008 0.0016314
-1.979489e-008 0.00172635
-1.974489e-008 0.000241689
-1.969489e-008 -0.00182993
-1.964489e-008 -0.00216657
-1.959489e-008 -0.00166593
-1.954489e-008 -0.00115666
-1.949489e-008 0.000742331
-1.944489e-008 0.00276216
-1.939489e-008 0.00237373
-1.934489e-008 0.00107034
-1.929489e-008 0.00083728
-1.924489e-008 0.00106171
-1.919489e-008 0.00169182
-1.914489e-008 0.0018213
-1.909489e-008 0.000362534
-1.904489e-008 0.000250321
-1.899489e-008 0.00170909
-1.894489e-008 -0.00078549
-1.889489e-008 -0.00528264
-1.884489e-008 -0.00388429
-1.879489e-008 0.00058696
-1.874489e-008 0.000811385
-1.869489e-008 -0.000414324
-1.864489e-008 0.000820017
-1.859489e-008 0.00158824
-1.854489e-008 0.000794122
-1.849489e-008 0.000552432
-1.844489e-008 0.000310743
-1.839489e-008 -0.00116529
-1.834489e-008 -0.00287438
-1.829489e-008 -0.00298659
-1.824489e-008 -0.00121708
-1.819489e-008 -0.000215794
-1.814489e-008 -0.00120845
-1.809489e-008 -0.000880439
-1.804489e-008 0.000966757
-1.799489e-008 -0.000207162
-1.794489e-008 -0.00351313
-1.789489e-008 -0.00373755
-1.784489e-008 -0.00133792
-1.779489e-008 -0.000543801
-1.774489e-008 -0.00237373
-1.769489e-008 -0.00391019
-1.764489e-008 -0.00206299
-1.759489e-008 0.000949493
-1.754489e-008 0.000569696
-1.749489e-008 -0.00100992
-1.744489e-008 0.000276216
-1.739489e-008 0.00153645
-1.734489e-008 -8.63176e-005
-1.729489e-008 -0.00225289
-1.724489e-008 -0.00382387
-1.719489e-008 -0.00458346
-1.714489e-008 -0.00334912
-1.709489e-008 -0.00179541
-1.704489e-008 -0.0016314
-1.699489e-008 -0.00116529
-1.694489e-008 -0.000699172
-1.689489e-008 -0.00190762
-1.684489e-008 -0.00235647
-1.679489e-008 -0.000112213
-1.674489e-008 0.00139834
-1.669489e-008 -0.000569696
-1.664489e-008 -0.00302975
-1.659489e-008 -0.00251184
-1.654489e-008 -0.00109623
-1.649489e-008 -0.00145014
-1.644489e-008 -0.000845912
-1.639489e-008 0.0020112
-1.634489e-008 0.00277079
-1.629489e-008 0.000509274
-1.624489e-008 -0.000681909
-1.619489e-008 6.90541e-005
-1.614489e-008 0.000854544
-1.609489e-008 0.000474747
-1.604489e-008 -0.00123434
-1.599489e-008 -0.00157961
-1.594489e-008 0.000578328
-1.589489e-008 0.00107897
-1.584489e-008 -0.000371166
-1.579489e-008 0.000284848
-1.574489e-008 0.00049201
-1.569489e-008 -0.002391
-1.564489e-008 -0.00269311
-1.559489e-008 0.000353902
-1.554489e-008 -6.04223e-005
-1.549489e-008 -0.00270174
-1.544489e-008 -0.00150193
-1.539489e-008 0.00115666
-1.534489e-008 0.00083728
-1.529489e-008 -0.000595591
-1.524489e-008 -0.00103581
-1.519489e-008 -0.00104444
-1.514489e-008 -0.000448851
-1.509489e-008 0.000742331
-1.504489e-008 0.00122571
-1.499489e-008 0.000802753
-1.494489e-008 0.000258953
-1.489489e-008 -0.000517905
-1.484489e-008 -0.0012775
-1.479489e-008 -0.000975389
-1.474489e-008 -8.63176e-006
-1.469489e-008 0.000112213
-1.464489e-008 -0.00093223
-1.459489e-008 -0.00214931
-1.454489e-008 -0.00223563
-1.449489e-008 -0.0010876
-1.444489e-008 -0.000690541
-1.439489e-008 -0.00114802
-1.434489e-008 -0.000120845
-1.429489e-008 0.00098402
-1.424489e-008 -0.00034527
-1.419489e-008 -0.0010876
-1.414489e-008 0.000233057
-1.409489e-008 -8.63176e-005
-1.404489e-008 -0.00152782
-1.399489e-008 -0.00113076
-1.394489e-008 -0.000975389
-1.389489e-008 -0.00133792
-1.384489e-008 0.000517905
-1.379489e-008 0.00180404
-1.374489e-008 0.000276216
-1.369489e-008 -4.31588e-005
-1.364489e-008 0.000802753
-1.359489e-008 -0.000914966
-1.354489e-008 -0.00211478
-1.349489e-008 0.000362534
-1.344489e-008 0.0023651
-1.339489e-008 0.00203709
-1.334489e-008 0.00167456
-1.329489e-008 0.000328007
-1.324489e-008 -0.00166593
-1.319489e-008 -0.000768226
-1.314489e-008 0.000448851
-1.309489e-008 -0.00209752
-1.304489e-008 -0.00323691
-1.299489e-008 0.000595591
-1.294489e-008 0.00235647
-1.289489e-008 -0.000863176
-1.284489e-008 -0.00244279
-1.279489e-008 -0.000897703
-1.274489e-008 -0.000759595
-1.269489e-008 -0.00119981
-1.264489e-008 0.000422956
-1.259489e-008 0.00148466
-1.254489e-008 0.000164003
-1.249489e-008 -0.00112213
-1.244489e-008 -0.00093223
-1.239489e-008 -0.000388429
-1.234489e-008 -0.000742331
-1.229489e-008 -0.00155372
-1.224489e-008 -0.000466115
-1.219489e-008 0.00208025
-1.214489e-008 0.00195078
-1.209489e-008 -0.000526537
-1.204489e-008 -0.00110486
-1.199489e-008 -0.000155372
-1.194489e-008 0.000172635
-1.189489e-008 0.000284848
-1.184489e-008 -0.000811385
-1.179489e-008 -0.00268448
-1.174489e-008 -0.00167456
-1.169489e-008 0.000397061
-1.164489e-008 -0.00029348
-1.159489e-008 -2.58953e-005
-1.154489e-008 0.00260679
-1.149489e-008 0.00178677
-1.144489e-008 -0.00131203
-1.139489e-008 -0.000759595
-1.134489e-008 0.00063875
-1.129489e-008 -0.000699172
-1.124489e-008 -0.0014674
-1.119489e-008 -0.000949493
-1.114489e-008 -0.0012516
-1.109489e-008 -0.000820017
-1.104489e-008 0.000319375
-1.099489e-008 -0.00014674
-1.094489e-008 -0.000975389
-1.089489e-008 -0.00145877
-1.084489e-008 -0.00291753
-1.079489e-008 -0.00311606
-1.074489e-008 -0.000820017
-1.069489e-008 0.00044022
-1.064489e-008 0.000215794
-1.059489e-008 0.000138108
-1.054489e-008 -0.00168319
-1.049489e-008 -0.00406556
-1.044489e-008 -0.0029348
-1.039489e-008 -0.000742331
-1.034489e-008 -0.00100992
-1.029489e-008 -0.0013034
-1.024489e-008 -0.000889071
-1.019489e-008 -0.00190762
-1.014489e-008 -0.00294343
-1.009489e-008 -0.00235647
-1.004489e-008 -0.00147603
-9.99489e-009 -0.00107034
-9.94489e-009 -0.0014674
-9.89489e-009 -0.00211478
-9.84489e-009 -0.000828649
-9.79489e-009 0.000906335
-9.74489e-009 -0.000474747
-9.69489e-009 -0.00218383
-9.64489e-009 -0.000112213
-9.59489e-009 0.00209752
-9.54489e-009 0.000224426
-9.49489e-009 -0.00237373
-9.44489e-009 -0.00162277
-9.39489e-009 0.000759595
-9.34489e-009 0.00196804
-9.29489e-009 0.00262405
-9.24489e-009 0.00369439
-9.19489e-009 0.00365123
-9.14489e-009 0.00166593
-9.09489e-009 0.000181267
-9.04489e-009 0.00139834
-8.99489e-009 0.00318512
-8.94489e-009 0.00160551
-8.89489e-009 -0.00195078
-8.84489e-009 -0.00170046
-8.79489e-009 0.00151919
-8.74489e-009 0.000397061
-8.69489e-009 -0.00392745
-8.64489e-009 -0.00318512
-8.59489e-009 0.000914966
-8.54489e-009 0.000690541
-8.49489e-009 -0.00123434
-8.44489e-009 0.000466115
-8.39489e-009 0.0016573
-8.34489e-009 -0.00044022
-8.29489e-009 -0.000863176
-8.24489e-009 0.000854544
-8.19489e-009 0.000302112
-8.14489e-009 -0.0014674
-8.09489e-009 -0.00222699
-8.04489e-009 -0.00333186
-7.99489e-009 -0.00283985
-7.94489e-009 0.00119981
-7.89489e-009 0.00382387
-7.84489e-009 0.00257226
-7.79489e-009 0.00159688
-7.74489e-009 0.00126887
-7.69489e-009 -0.000215794
-7.64489e-009 -0.000604223
-7.59489e-009 -3.4527e-005
-7.54489e-009 -0.00109623
-7.49489e-009 -0.00185583
-7.44489e-009 -0.000725068
-7.39489e-009 -0.000379797
-7.34489e-009 -0.00157961
-7.29489e-009 -0.00270174
-7.24489e-009 -0.00304701
-7.19489e-009 -0.00218383
-7.14489e-009 -0.000880439
-7.09489e-009 -0.000595591
-7.04489e-009 -0.000267584
-6.99489e-009 0.00058696
-6.94489e-009 -0.000129476
-6.89489e-009 -0.00194215
-6.84489e-009 -0.00209752
-6.79489e-009 -0.000889071
-6.74489e-009 -1.72635e-005
-6.69489e-009 0.000336639
-6.64489e-009 8.63176e-006
-6.59489e-009 -0.000457483
-6.54489e-009 0.000552432
-6.49489e-009 0.00175225
-6.44489e-009 0.000397061
-6.39489e-009 -0.00181267
-6.34489e-009 -0.00191625
-6.29489e-009 -0.00129476
-6.24489e-009 -0.00126887
-6.19489e-009 -0.000483378
-6.14489e-009 -8.63176e-006
-6.09489e-009 -0.00140698
-6.04489e-009 -0.00241689
-5.99489e-009 -0.00216657
-5.94489e-009 -0.00245142
-5.89489e-009 -0.00208025
-5.84489e-009 -0.000457483
-5.79489e-009 -0.000362534
-5.74489e-009 -0.000940862
-5.69489e-009 0.000431588
-5.64489e-009 0.00126887
-5.59489e-009 2.58953e-005
-5.54489e-009 -0.000690541
-5.49489e-009 -0.00093223
-5.44489e-009 -0.00143287
-5.39489e-009 -0.000120845
-5.34489e-009 0.00123434
-5.29489e-009 -0.00100128
-5.24489e-009 -0.00328007
-5.19489e-009 -0.0012516
-5.14489e-009 0.00107034
-5.09489e-009 -0.000604223
-5.04489e-009 -0.00253774
-4.99489e-009 -0.000871807
-4.94489e-009 0.00100992
-4.89489e-009 -0.000448851
-4.84489e-009 -0.00228742
-4.79489e-009 -0.00185583
-4.74489e-009 -0.00140698
-4.69489e-009 -0.00113076
-4.64489e-009 0.00098402
-4.59489e-009 0.00235647
-4.54489e-009 0.000940862
-4.49489e-009 -2.58953e-005
-4.44489e-009 0.000552432
-4.39489e-009 0.000750963
-4.34489e-009 0.000906335
-4.29489e-009 0.000552432
-4.24489e-009 -0.00117392
-4.19489e-009 -0.0014415
-4.14489e-009 0.000267584
-4.09489e-009 0.000509274
-4.04489e-009 -0.000517905
-3.99489e-009 -0.00120845
-3.94489e-009 -0.00249458
-3.89489e-009 -0.00270174
-3.84489e-009 -0.000267584
-3.79489e-009 0.000828649
-3.74489e-009 -0.00100992
-3.69489e-009 -0.00142424
-3.64489e-009 0.000155372
-3.59489e-009 -0.000336639
-3.54489e-009 -0.00237373
-3.49489e-009 -0.0018472
-3.44489e-009 0.000310743
-3.39489e-009 9.49493e-005
-3.34489e-009 -0.00151919
-3.29489e-009 -0.00140698
-3.24489e-009 -0.000681909
-3.19489e-009 -0.00049201
-3.14489e-009 0.000164003
-3.09489e-009 -0.000483378
-3.04489e-009 -0.00271037
-2.99489e-009 -0.0022011
-2.94489e-009 1.72635e-005
-2.89489e-009 -0.000776858
-2.84489e-009 -0.00149329
-2.79489e-009 0.000284848
-2.74489e-009 -0.000733699
-2.69489e-009 -0.00336639
-2.64489e-009 -0.0012775
-2.59489e-009 0.00104444
-2.54489e-009 -0.00222699
-2.49489e-009 -0.00470431
-2.44489e-009 -0.00186446
-2.39489e-009 0.000880439
-2.34489e-009 0.000845912
-2.29489e-009 6.04223e-005
-2.24489e-009 -0.00140698
-2.19489e-009 -0.00268448
-2.14489e-009 -0.00219247
-2.09489e-009 -0.00202846
-2.04489e-009 -0.00300385
-1.99489e-009 -0.00199394
-1.94489e-009 0.000336639
-1.89489e-009 0.000526537
-1.84489e-009 6.90541e-005
-1.79489e-009 0.000975389
-1.74489e-009 0.000474747
-1.69489e-009 -0.00157961
-1.64489e-009 -0.00141561
-1.59489e-009 0.000310743
-1.54489e-009 0.000353902
-1.49489e-009 -0.000535169
-1.44489e-009 -0.000457483
-1.39489e-009 0.00063875
-1.34489e-009 0.00175225
-1.29489e-009 0.000949493
-1.24489e-009 -0.000811385
-1.19489e-009 0.00029348
-1.14489e-009 0.00252047
-1.09489e-009 0.0013034
-1.04489e-009 -0.000802753
-9.948898e-010 -0.00044022
-9.448898e-010 -0.000483378
-8.948898e-010 -0.00178677
-8.448898e-010 -0.0018472
-7.948898e-010 -0.00301248
-7.448898e-010 -0.00927914
-6.948898e-010 -0.0189899
-6.448898e-010 -0.0277684
-5.948898e-010 -0.0325417
-5.448898e-010 -0.0304701
-4.948898e-010 -0.0199739
-4.448898e-010 -0.00541211
-3.948898e-010 0.0032887
-3.448898e-010 0.00211478
-2.948898e-010 -0.000776858
-2.448898e-010 0.00078549
-1.948898e-010 0.000172635
-1.448898e-010 -0.00675867
-9.488975e-011 -0.00977115
-4.488975e-011 -0.000699172
5.110246e-012 0.0121449
5.511025e-011 0.0174275
1.051102e-010 0.0171254
1.551102e-010 0.0217952
2.051102e-010 0.0361325
2.551102e-010 0.0488816
3.051102e-010 0.0363742
3.551102e-010 -0.00669824
4.051102e-010 -0.0396025
4.551102e-010 -0.0206817
5.051102e-010 0.0177469
5.551102e-010 0.0125765
6.051102e-010 -0.0155285
6.551102e-010 -0.00142424
7.051102e-010 0.029909
7.551102e-010 0.0116529
8.051102e-010 -0.0261974
8.551102e-010 -0.0197495
9.051102e-010 0.00492873
9.551102e-010 0.00420367
1.00511e-009 0.000578328
1.05511e-009 0.00472157
1.10511e-009 -0.00902882
1.15511e-009 -0.018213
1.20511e-009 0.0105307
1.25511e-009 0.0317649
1.30511e-009 0.00816564
1.35511e-009 -0.00864902
1.40511e-009 0.00170046
1.45511e-009 -0.0133965
1.50511e-009 -0.0339919
1.55511e-009 0.00368576
1.60511e-009 0.0381955
1.65511e-009 -0.0065774
1.70511e-009 -0.0407678
1.75511e-009 0.0108674
1.80511e-009 0.0419762
1.85511e-009 -0.0119377
1.90511e-009 -0.0425373
1.95511e-009 0.00449715
2.00511e-009 0.0397233
2.05511e-009 0.0139662
2.10511e-009 -0.0243847
2.15511e-009 -0.0331718
2.20511e-009 -0.00957262
2.25511e-009 0.0251443
2.30511e-009 0.0318253
2.35511e-009 -0.00369439
2.40511e-009 -0.0379797
2.45511e-009 -0.0189122
2.50511e-009 0.0298745
2.55511e-009 0.0264218
2.60511e-009 -0.0254982
2.65511e-009 -0.0244365
2.70511e-009 0.0271123
2.75511e-009 0.0201897
2.80511e-009 -0.0237373
2.85511e-009 -0.00782037
2.90511e-009 0.0166334
2.95511e-009 -0.00912377
3.00511e-009 -0.00464389
3.05511e-009 0.0333272
3.10511e-009 0.00639613
3.15511e-009 -0.0398787
3.20511e-009 -0.0100646
3.25511e-009 0.0313246
3.30511e-009 0.0142424
3.35511e-009 -0.0138712
3.40511e-009 -0.0194128
3.45511e-009 -0.010807
3.50511e-009 0.00610265
3.55511e-009 0.00516179
3.60511e-009 -0.00678456
3.65511e-009 0.00815701
3.70511e-009 0.0114889
3.75511e-009 -0.0209147
3.80511e-009 -0.0106084
3.85511e-009 0.0309362
3.90511e-009 0.00291753
3.95511e-009 -0.03577
4.00511e-009 0.0078549
4.05511e-009 0.0315663
4.10511e-009 -0.0236596
4.15511e-009 -0.0307808
4.20511e-009 0.0253169
4.25511e-009 0.0199653
4.30511e-009 -0.0238064
4.35511e-009 -0.00718162
4.40511e-009 0.0232367
4.45511e-009 0.000759595
4.50511e-009 -0.0252393
4.55511e-009 -0.00987473
4.60511e-009 0.0170132
4.65511e-009 0.0183943
4.70511e-009 -0.00792395
4.75511e-009 -0.0258953
4.80511e-009 -0.00739742
4.85511e-009 0.015753
4.90511e-009 0.0126801
4.95511e-009 0.00208889
5.00511e-009 -0.00839007
5.05511e-009 -0.0173239
5.10511e-009 0.00150193
5.15511e-009 0.0253256
5.20511e-009 0.00617171
