LECROYSDA18000 15238 Waveform
Segments 1 SegmentSize 4002
Segment TrigTime TimeSinceSegment1
#1 02-Nov-2018 10:53:48 0                 
Time Ampl
-2.001666e-008 0.000220973
-1.996666e-008 0.000365987
-1.991666e-008 0.000597318
-1.986666e-008 0.000466115
-1.981666e-008 0.000535169
-1.976666e-008 0.000652561
-1.971666e-008 0.00063875
-1.966666e-008 0.000328007
-1.961666e-008 -0.000552432
-1.956666e-008 -0.00085627
-1.951666e-008 -0.000131203
-1.946666e-008 -0.000151919
-1.941666e-008 -0.000721615
-1.936666e-008 -7.94122e-005
-1.931666e-008 0.000258953
-1.926666e-008 -0.000977115
-1.921666e-008 -0.00124988
-1.916666e-008 -0.000145014
-1.911666e-008 -0.000189899
-1.906666e-008 -0.000890797
-1.901666e-008 -0.000590412
-1.896666e-008 -0.0002555
-1.891666e-008 -0.000359081
-1.886666e-008 -0.000262405
-1.881666e-008 -0.000300385
-1.876666e-008 -9.3223e-005
-1.871666e-008 0.000649108
-1.866666e-008 0.000113939
-1.861666e-008 -0.00145704
-1.856666e-008 -0.0011532
-1.851666e-008 0.000365987
-1.846666e-008 0.000258953
-1.841666e-008 -0.000700899
-1.836666e-008 -0.000711257
-1.831666e-008 -0.000362534
-1.826666e-008 -9.3223e-005
-1.821666e-008 0.000172635
-1.816666e-008 -0.000169182
-1.811666e-008 -0.000524811
-1.806666e-008 0.000113939
-1.801666e-008 0.000531716
-1.796666e-008 -0.000124297
-1.791666e-008 -0.000500642
-1.786666e-008 -0.000286574
-1.781666e-008 -0.000262405
-1.776666e-008 8.28649e-005
-1.771666e-008 0.000649108
-1.766666e-008 0.000262405
-1.761666e-008 -0.000355628
-1.756666e-008 -5.8696e-005
-1.751666e-008 9.3223e-005
-1.746666e-008 -0.000431588
-1.741666e-008 -0.000397061
-1.736666e-008 0.000276216
-1.731666e-008 0.000372892
-1.726666e-008 -0.000493737
-1.721666e-008 -0.00137763
-1.716666e-008 -0.00103581
-1.711666e-008 0
-1.706666e-008 4.83378e-005
-1.701666e-008 -0.000117392
-1.696666e-008 0.000939135
-1.691666e-008 0.00104617
-1.686666e-008 -0.00129822
-1.681666e-008 -0.00252047
-1.676666e-008 -0.000628392
-1.671666e-008 0.000631845
-1.666666e-008 -0.000683635
-1.661666e-008 -0.00136036
-1.656666e-008 -5.17905e-005
-1.651666e-008 0.000693993
-1.646666e-008 5.17905e-005
-1.641666e-008 -0.000224426
-1.636666e-008 0.000193351
-1.631666e-008 -4.48851e-005
-1.626666e-008 -0.001022
-1.621666e-008 -0.0012188
-1.616666e-008 -0.000386703
-1.611666e-008 -0.000245142
-1.606666e-008 -0.00080448
-1.601666e-008 -0.000117392
-1.596666e-008 0.00085627
-1.591666e-008 -0.000303838
-1.586666e-008 -0.00169182
-1.581666e-008 -0.000656014
-1.576666e-008 0.000756142
-1.571666e-008 0.000455757
-1.566666e-008 -0.000131203
-1.561666e-008 -0.000179541
-1.556666e-008 -0.000214068
-1.551666e-008 0.000124297
-1.546666e-008 0.000524811
-1.541666e-008 0.000272764
-1.536666e-008 0.000431588
-1.531666e-008 0.00117392
-1.526666e-008 0.000738878
-1.521666e-008 -0.000307291
-1.516666e-008 -9.66757e-005
-1.511666e-008 7.94122e-005
-1.506666e-008 -0.00112558
-1.501666e-008 -0.00184029
-1.496666e-008 -0.00120499
-1.491666e-008 -0.000511
-1.486666e-008 0.000341818
-1.481666e-008 0.00131893
-1.476666e-008 0.000811385
-1.471666e-008 -0.000410872
-1.466666e-008 -0.000355628
-1.461666e-008 -0.000376345
-1.456666e-008 -0.00148811
-1.451666e-008 -0.00150883
-1.446666e-008 -0.000618034
-1.441666e-008 -0.00097021
-1.436666e-008 -0.00114284
-1.431666e-008 -0.000286574
-1.426666e-008 -0.000911514
-1.421666e-008 -0.00170909
-1.416666e-008 0.000182993
-1.411666e-008 0.00112558
-1.406666e-008 -0.00117392
-1.401666e-008 -0.0015917
-1.396666e-008 0.000797574
-1.391666e-008 0.000618034
-1.386666e-008 -0.00173671
-1.381666e-008 -0.00177814
-1.376666e-008 -0.00016573
-1.371666e-008 0.000410872
-1.366666e-008 -4.48851e-005
-1.361666e-008 -0.000693993
-1.356666e-008 -0.000756142
-1.351666e-008 -0.000317649
-1.346666e-008 -0.000614581
-1.341666e-008 -0.0010876
-1.336666e-008 -0.000535169
-1.331666e-008 -0.000448851
-1.326666e-008 -0.00129131
-1.321666e-008 -0.000573149
-1.316666e-008 0.00123261
-1.311666e-008 0.000759595
-1.306666e-008 -0.00123607
-1.301666e-008 -0.00135001
-1.296666e-008 -0.000110486
-1.291666e-008 6.90541e-005
-1.286666e-008 -0.000158824
-1.281666e-008 0.000314196
-1.276666e-008 0.000162277
-1.271666e-008 -0.00089425
-1.266666e-008 -0.000908061
-1.261666e-008 -1.03581e-005
-1.256666e-008 -0.000169182
-1.251666e-008 -0.000845912
-1.246666e-008 -0.000514453
-1.241666e-008 -0.000203709
-1.236666e-008 -0.000811385
-1.231666e-008 -0.00089425
-1.226666e-008 -0.000113939
-1.221666e-008 2.07162e-005
-1.216666e-008 -0.000400514
-1.211666e-008 -0.000490284
-1.206666e-008 -0.00117392
-1.201666e-008 -0.00242034
-1.196666e-008 -0.00200257
-1.191666e-008 -0.000393608
-1.186666e-008 -0.000448851
-1.181666e-008 -0.00122571
-1.176666e-008 -8.97703e-005
-1.171666e-008 0.00118428
-1.166666e-008 0.000362534
-1.161666e-008 -0.000521358
-1.156666e-008 -6.56014e-005
-1.151666e-008 -0.000110486
-1.146666e-008 -0.00106689
-1.141666e-008 -0.00107379
-1.136666e-008 0.000134655
-1.131666e-008 0.000559338
-1.126666e-008 -0.000797574
-1.121666e-008 -0.00192661
-1.116666e-008 -0.00100128
-1.111666e-008 0.000186446
-1.106666e-008 -7.25068e-005
-1.101666e-008 -0.000262405
-1.096666e-008 0.000151919
-1.091666e-008 -0.00016573
-1.086666e-008 -0.000435041
-1.081666e-008 0.000138108
-1.076666e-008 -6.90541e-006
-1.071666e-008 -0.000662919
-1.066666e-008 -0.000286574
-1.061666e-008 2.07162e-005
-1.056666e-008 -0.000521358
-1.051666e-008 -0.000704351
-1.046666e-008 -0.000966757
-1.041666e-008 -0.0015986
-1.036666e-008 -0.000749237
-1.031666e-008 0.000749237
-1.026666e-008 0.000286574
-1.021666e-008 -0.00071471
-1.016666e-008 -0.000279669
-1.011666e-008 0.000117392
-1.006666e-008 -0.000134655
-1.001666e-008 -4.83378e-005
-9.966662e-009 -0.000279669
-9.916662e-009 -0.00100819
-9.866662e-009 -0.000973662
-9.816662e-009 -0.000386703
-9.766662e-009 7.94122e-005
-9.716662e-009 0.000524811
-9.666662e-009 0.000290027
-9.616662e-009 -0.00047302
-9.566662e-009 -0.000365987
-9.516662e-009 -0.000203709
-9.466662e-009 -0.000963304
-9.416662e-009 -0.000569696
-9.366662e-009 0.00113249
-9.316662e-009 0.000994378
-9.266662e-009 -0.000417777
-9.216662e-009 -3.4527e-006
-9.166662e-009 0.000776858
-9.116662e-009 -0.00038325
-9.066662e-009 -0.00120154
-9.016662e-009 -8.97703e-005
-8.966662e-009 0.000669824
-8.916662e-009 8.97703e-005
-8.866662e-009 -0.000462662
-8.816662e-009 -0.000624939
-8.766662e-009 -0.000573149
-8.716662e-009 -5.8696e-005
-8.666662e-009 0.000245142
-8.616662e-009 -0.000245142
-8.566662e-009 -0.000393608
-8.516662e-009 0.000486831
-8.466662e-009 0.000911514
-8.416662e-009 7.59595e-005
-8.366662e-009 -0.000400514
-8.316662e-009 0.000234784
-8.266662e-009 0.000417777
-8.216662e-009 1.03581e-005
-8.166662e-009 0.00067673
-8.116662e-009 0.00166075
-8.066662e-009 0.000876987
-8.016662e-009 -0.000783764
-7.966662e-009 -0.00130512
-7.916662e-009 -0.000956399
-7.866662e-009 -0.000711257
-7.816662e-009 -0.000545527
-7.766662e-009 -0.000317649
-7.716662e-009 -9.3223e-005
-7.666662e-009 -0.000100128
-7.616662e-009 -0.000604223
-7.566662e-009 -0.000832101
-7.516662e-009 7.25068e-005
-7.466662e-009 0.000832101
-7.416662e-009 0.000189899
-7.366662e-009 -0.000417777
-7.316662e-009 8.28649e-005
-7.266662e-009 0.000231331
-7.216662e-009 -0.000597318
-7.166662e-009 -0.00107034
-7.116662e-009 -0.000759595
-7.066662e-009 -0.000300385
-7.016662e-009 -0.000151919
-6.966662e-009 -0.000476473
-6.916662e-009 -0.000569696
-6.866662e-009 0.000207162
-6.816662e-009 0.000583507
-6.766662e-009 -9.66757e-005
-6.716662e-009 -0.000176088
-6.666662e-009 0.000559338
-6.616662e-009 0.000614581
-6.566662e-009 0.000531716
-6.516662e-009 0.000997831
-6.466662e-009 0.000559338
-6.416662e-009 -0.00067673
-6.366662e-009 -0.000849365
-6.316662e-009 -0.000355628
-6.266662e-009 -0.000369439
-6.216662e-009 -0.000476473
-6.166662e-009 -0.000583507
-6.116662e-009 -0.000752689
-6.066662e-009 -0.000397061
-6.016662e-009 -8.63176e-005
-5.966662e-009 -0.00042123
-5.916662e-009 -0.000400514
-5.866662e-009 -8.28649e-005
-5.816662e-009 -0.000414324
-5.766662e-009 -0.000507547
-5.716662e-009 2.41689e-005
-5.666662e-009 -0.000162277
-5.616662e-009 -0.000783764
-5.566662e-009 -0.00054898
-5.516662e-009 -0.00021752
-5.466662e-009 -0.00080448
-5.416662e-009 -0.00133965
-5.366662e-009 -0.000735426
-5.316662e-009 5.52432e-005
-5.266662e-009 -0.000393608
-5.216662e-009 -0.00120845
-5.166662e-009 -0.000880439
-5.116662e-009 -0.000321101
-5.066662e-009 -0.000507547
-5.016662e-009 -0.000317649
-4.966662e-009 0.000341818
-4.916662e-009 0.000151919
-4.866662e-009 -0.000490284
-4.816662e-009 -0.000397061
-4.766662e-009 3.4527e-005
-4.716662e-009 -0.000158824
-4.666662e-009 -0.000780311
-4.616662e-009 -0.000656014
-4.566662e-009 0.000172635
-4.516662e-009 1.38108e-005
-4.466662e-009 -0.000873534
-4.416662e-009 -0.000476473
-4.366662e-009 0.000224426
-4.316662e-009 -0.000828649
-4.266662e-009 -0.00206817
-4.216662e-009 -0.00167456
-4.166662e-009 -0.000559338
-4.116662e-009 0.00047302
-4.066662e-009 0.000783764
-4.016662e-009 -0.000362534
-3.966662e-009 -0.00120845
-3.916662e-009 -0.000169182
-3.866662e-009 0.000669824
-3.816662e-009 3.4527e-005
-3.766662e-009 -0.000186446
-3.716662e-009 0.000397061
-3.666662e-009 0.000131203
-3.616662e-009 -0.000680182
-3.566662e-009 -0.000303838
-3.516662e-009 0.000763047
-3.466662e-009 0.00034527
-3.416662e-009 -0.000946041
-3.366662e-009 -0.00034527
-3.316662e-009 0.00117737
-3.266662e-009 0.000607676
-3.216662e-009 -0.000448851
-3.166662e-009 0.000393608
-3.116662e-009 0.000752689
-3.066662e-009 -0.000538622
-3.016662e-009 -0.000604223
-2.966662e-009 0.000535169
-2.916662e-009 0.000138108
-2.866662e-009 -0.00110486
-2.816662e-009 -0.000787216
-2.766662e-009 0.000859723
-2.716662e-009 0.0017885
-2.666662e-009 0.000825196
-2.616662e-009 -0.000759595
-2.566662e-009 -0.000794122
-2.516662e-009 6.90541e-006
-2.466662e-009 -0.000445399
-2.416662e-009 -0.00118773
-2.366662e-009 -0.000493737
-2.316662e-009 0.000393608
-2.266662e-009 0.000314196
-2.216662e-009 0.000424682
-2.166662e-009 0.00100474
-2.116662e-009 0.00101509
-2.066662e-009 0.000649108
-2.016662e-009 0.000462662
-1.966662e-009 0.000117392
-1.916662e-009 -0.000276216
-1.866662e-009 -0.000307291
-1.816662e-009 -0.00034527
-1.766662e-009 -0.000331459
-1.716662e-009 0.000296932
-1.666662e-009 0.000697446
-1.616662e-009 -0.000207162
-1.566662e-009 -0.0010876
-1.516662e-009 -0.000365987
-1.466662e-009 0.000590412
-1.416662e-009 -2.41689e-005
-1.366662e-009 -0.00124643
-1.316662e-009 -0.0016642
-1.266662e-009 -0.00161586
-1.216662e-009 -0.0011463
-1.166662e-009 0.000162277
-1.116662e-009 0.00103926
-1.066662e-009 0.000410872
-1.016662e-009 -0.000151919
-9.666621e-010 0.000517905
-9.166621e-010 0.000763047
-8.666621e-010 -0.00150193
-8.166621e-010 -0.00699172
-7.666621e-010 -0.0153921
-7.166621e-010 -0.0260437
-6.666621e-010 -0.0385598
-6.166621e-010 -0.0490353
-5.666621e-010 -0.0469326
-5.166621e-010 -0.0269898
-4.666621e-010 -0.00289337
-4.166621e-010 0.00645655
-3.666621e-010 0.00233057
-3.166621e-010 0.0007665
-2.666621e-010 0.00460936
-2.166621e-010 0.001022
-1.666621e-010 -0.0108898
-1.166621e-010 -0.0127267
-6.666212e-011 0.00271382
-1.666212e-011 0.0175328
3.333788e-011 0.019677
8.333788e-011 0.021279
1.333379e-010 0.0343993
1.833379e-010 0.0543041
2.333379e-010 0.0647831
2.833379e-010 0.0429136
3.333379e-010 -0.0106896
3.833379e-010 -0.0433142
4.333379e-010 -0.0166144
4.833379e-010 0.0172946
5.333379e-010 0.000911514
5.833379e-010 -0.019456
6.333379e-010 0.0107103
6.833379e-010 0.0358529
7.333379e-010 0.000818291
7.833379e-010 -0.0338089
8.333379e-010 -0.0129442
8.833379e-010 0.0115044
9.333379e-010 -0.000410872
9.833379e-010 -0.0079861
1.033338e-009 0.00104962
1.083338e-009 -0.00732318
1.133338e-009 -0.0145773
1.183338e-009 0.0115596
1.233338e-009 0.029783
1.283338e-009 0.0100128
1.333338e-009 -0.00322137
1.383338e-009 -0.000334912
1.433338e-009 -0.0188345
1.483338e-009 -0.0253636
1.533338e-009 0.0191798
1.583338e-009 0.0386841
1.633338e-009 -0.0129476
1.683338e-009 -0.0343371
1.733338e-009 0.0193662
1.783338e-009 0.0358356
1.833338e-009 -0.0218383
1.883338e-009 -0.0409836
1.933338e-009 0.0111522
1.983338e-009 0.0376966
2.033338e-009 0.00598008
2.083338e-009 -0.0223597
2.133338e-009 -0.0217382
2.183338e-009 -0.00688814
2.233338e-009 0.0224288
2.283338e-009 0.0396888
2.333338e-009 0.000890797
2.383338e-009 -0.0479097
2.433338e-009 -0.0206851
2.483338e-009 0.0358391
2.533338e-009 0.0165799
2.583338e-009 -0.0310743
2.633338e-009 -0.00784799
2.683338e-009 0.029745
2.733338e-009 0.00369784
2.783338e-009 -0.0220352
2.833338e-009 -0.0019853
2.883338e-009 0.00462317
2.933338e-009 -0.00610093
2.983338e-009 0.0106274
3.033338e-009 0.018869
3.083338e-009 -0.0125333
3.133338e-009 -0.0275077
3.183338e-009 -0.000835554
3.233338e-009 0.0222354
3.283338e-009 0.0168526
3.333338e-009 -0.00560028
3.383338e-009 -0.019708
3.433338e-009 -0.00426754
3.483338e-009 0.0119256
3.533338e-009 -0.00291063
3.583338e-009 -0.00866283
3.633338e-009 0.0133378
3.683338e-009 0.00722305
3.733338e-009 -0.0199773
3.783338e-009 -0.00411217
3.833338e-009 0.0194871
3.883338e-009 -0.0059352
3.933338e-009 -0.0189588
3.983338e-009 0.0168734
4.033338e-009 0.0195147
4.083338e-009 -0.024383
4.133338e-009 -0.0229363
4.183338e-009 0.0190348
4.233338e-009 0.0154094
4.283338e-009 -0.015734
4.333338e-009 -0.00598699
4.383338e-009 0.017122
4.433338e-009 0.0037013
4.483338e-009 -0.0175708
4.533338e-009 -0.00834864
4.583338e-009 0.0140456
4.633338e-009 0.0164314
4.683338e-009 -0.00307636
4.733338e-009 -0.0151574
4.783338e-009 -0.00326971
4.833338e-009 0.00981949
4.883338e-009 0.00780656
4.933338e-009 0.00272073
4.983338e-009 -0.00460245
5.033338e-009 -0.0120189
5.083338e-009 0.000593865
5.133338e-009 0.0171289
5.183338e-009 0.00350795
5.233338e-009 -0.0166869
5.283338e-009 -0.00789288
5.333338e-009 0.0131997
5.383338e-009 0.0179541
5.433338e-009 -0.00286229
5.483338e-009 -0.0282466
5.533338e-009 -0.0108898
5.583338e-009 0.0307187
5.633338e-009 0.0174258
5.683338e-009 -0.0273247
5.733338e-009 -0.0166317
5.783338e-009 0.0167525
5.833338e-009 0.00815874
5.883338e-009 -0.00281741
5.933338e-009 0.00585578
5.983338e-009 -0.00529645
6.033338e-009 -0.0157409
6.083338e-009 0.00706078
6.133338e-009 0.0191383
6.183338e-009 -0.00296242
6.233338e-009 -0.0173188
6.283338e-009 -0.00463007
