LECROYSDA18000 15238 Waveform
Segments 1 SegmentSize 2002
Segment TrigTime TimeSinceSegment1
#1 02-Nov-2018 13:26:07 0                 
Time Ampl
-1.002436e-008 -0.0168319
-9.999364e-009 0.0332323
-9.974364e-009 0.0503231
-9.949364e-009 0.0358218
-9.924364e-009 0.02555
-9.899364e-009 0.0058696
-9.874364e-009 -0.0237373
-9.849364e-009 -0.0212341
-9.824364e-009 0.00224426
-9.799364e-009 -0.0117392
-9.774364e-009 -0.0430725
-9.749364e-009 -0.0243416
-9.724364e-009 0.014415
-9.699364e-009 -0.00362534
-9.674364e-009 -0.0449715
-9.649364e-009 -0.0259816
-9.624364e-009 0.025809
-9.599364e-009 0.0290027
-9.574364e-009 -0.00552432
-9.549364e-009 -0.0186446
-9.524364e-009 -0.0126024
-9.499364e-009 -0.0109623
-9.474364e-009 0.00181267
-9.449364e-009 0.0278806
-9.424364e-009 0.0327144
-9.399364e-009 0.010876
-9.374364e-009 -0.0063875
-9.349364e-009 -0.0128613
-9.324364e-009 -0.0196804
-9.299364e-009 -0.0139834
-9.274364e-009 0.00604223
-9.249364e-009 0.00768226
-9.224364e-009 -0.0142424
-9.199364e-009 -0.0183856
-9.174364e-009 0.00673277
-9.149364e-009 0.0219247
-9.124364e-009 0.00906335
-9.099364e-009 -0.00725068
-9.074364e-009 -0.00992652
-9.049364e-009 -0.00379797
-9.024364e-009 0.00422956
-8.999364e-009 0.0044022
-8.974364e-009 -0.00742331
-8.949364e-009 -0.0106171
-8.924364e-009 0.00828649
-8.899364e-009 0.0229605
-8.874364e-009 0.0147603
-8.849364e-009 0.0106171
-8.824364e-009 0.0200257
-8.799364e-009 0.00388429
-8.774364e-009 -0.0393608
-8.749364e-009 -0.0469568
-8.724364e-009 -0.00267584
-8.699364e-009 0.0228742
-8.674364e-009 -0.00604223
-8.649364e-009 -0.0340091
-8.624364e-009 -0.0223563
-8.599364e-009 -0.00707804
-8.574364e-009 -0.0117392
-8.549364e-009 -0.00595591
-8.524364e-009 0.0157098
-8.499364e-009 0.00854544
-8.474364e-009 -0.0327144
-8.449364e-009 -0.0484242
-8.424364e-009 -0.0139834
-8.399364e-009 0.0132929
-8.374364e-009 -0.00820017
-8.349364e-009 -0.0337502
-8.324364e-009 -0.0119118
-8.299364e-009 0.0290027
-8.274364e-009 0.0349586
-8.249364e-009 0.0151919
-8.224364e-009 0.0115666
-8.199364e-009 0.0197667
-8.174364e-009 0.00612855
-8.149364e-009 -0.0249458
-8.124364e-009 -0.0393608
-8.099364e-009 -0.0307291
-8.074364e-009 -0.0235647
-8.049364e-009 -0.0280532
-8.024364e-009 -0.0280532
-7.999364e-009 -0.014674
-7.974364e-009 -0.00526537
-7.949364e-009 -0.0135519
-7.924364e-009 -0.0166593
-7.899364e-009 0.0134655
-7.874364e-009 0.0543801
-7.849364e-009 0.0592139
-7.824364e-009 0.0315922
-7.799364e-009 0.010876
-7.774364e-009 -0.00414324
-7.749364e-009 -0.0334912
-7.724364e-009 -0.0480789
-7.699364e-009 -0.0196804
-7.674364e-009 0.00457483
-7.649364e-009 -0.0196804
-7.624364e-009 -0.045403
-7.599364e-009 -0.027449
-7.574364e-009 -0.0134655
-7.549364e-009 -0.0404829
-7.524364e-009 -0.0496326
-7.499364e-009 -0.000604223
-7.474364e-009 0.0472157
-7.449364e-009 0.0428998
-7.424364e-009 0.0173498
