LECROYSDA18000 15238 Waveform
Segments 1 SegmentSize 4002
Segment TrigTime TimeSinceSegment1
#1 02-Nov-2018 10:59:22 0                 
Time Ampl
-2.001163e-008 -0.00124297
-1.996163e-008 0.000768226
-1.991163e-008 0.00157961
-1.986163e-008 0.000681909
-1.981163e-008 -0.000207162
-1.976163e-008 8.63176e-006
-1.971163e-008 0.000630118
-1.966163e-008 0.000336639
-1.961163e-008 -6.90541e-005
-1.956163e-008 0.000699172
-1.951163e-008 0.000656014
-1.946163e-008 -0.00132929
-1.941163e-008 -0.00166593
-1.936163e-008 0.000880439
-1.931163e-008 0.00196804
-1.926163e-008 -2.58953e-005
-1.921163e-008 -0.00148466
-1.916163e-008 -0.00058696
-1.911163e-008 0.000353902
-1.906163e-008 -0.000578328
-1.901163e-008 -0.00169182
-1.896163e-008 -0.00063875
-1.891163e-008 0.000906335
-1.886163e-008 0.00044022
-1.881163e-008 -5.17905e-005
-1.876163e-008 0.000958125
-1.871163e-008 0.000466115
-1.866163e-008 -0.0016573
-1.861163e-008 -0.0012775
-1.856163e-008 0.00078549
-1.851163e-008 6.04223e-005
-1.846163e-008 -0.00252047
-1.841163e-008 -0.00317649
-1.836163e-008 -0.00173498
-1.831163e-008 0.000276216
-1.826163e-008 0.00177814
-1.821163e-008 0.00129476
-1.816163e-008 -0.000794122
-1.811163e-008 -0.00151919
-1.806163e-008 -0.000241689
-1.801163e-008 -0.000103581
-1.796163e-008 -0.00192488
-1.791163e-008 -0.00242552
-1.786163e-008 -0.000517905
-1.781163e-008 0.000673277
-1.776163e-008 -0.000353902
-1.771163e-008 -0.00166593
-1.766163e-008 -0.00201983
-1.761163e-008 -0.00215794
-1.756163e-008 -0.00268448
-1.751163e-008 -0.00250321
-1.746163e-008 -0.00019853
-1.741163e-008 0.00233057
-1.736163e-008 0.00172635
-1.731163e-008 -0.000681909
-1.726163e-008 -0.00100128
-1.721163e-008 0.000155372
-1.716163e-008 0.000138108
-1.711163e-008 -0.000716436
-1.706163e-008 -0.00126024
