Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.031250
Vertical Units,V

TIME,CH1
-8.761250e-09,-1.078125e-03
-8.721250e-09,-2.515625e-03
-8.681250e-09,-4.984375e-03
-8.641250e-09,-7.234375e-03
-8.601250e-09,-7.875000e-03
-8.561250e-09,-6.453125e-03
-8.521250e-09,-3.921875e-03
-8.481250e-09,-1.968750e-03
-8.441250e-09,-1.765625e-03
-8.401250e-09,-3.031250e-03
-8.361250e-09,-4.343750e-03
-8.321250e-09,-4.250000e-03
-8.281250e-09,-2.515625e-03
-8.241250e-09,-2.812500e-04
-8.201250e-09,8.906250e-04
-8.161250e-09,2.812500e-04
-8.121250e-09,-1.515625e-03
-8.081250e-09,-3.125000e-03
-8.041250e-09,-3.593750e-03
-8.001250e-09,-3.046875e-03
-7.961250e-09,-2.453125e-03
-7.921250e-09,-2.578125e-03
-7.881250e-09,-3.343750e-03
-7.841250e-09,-3.953125e-03
-7.801250e-09,-3.656250e-03
-7.761250e-09,-2.609375e-03
-7.721250e-09,-1.734375e-03
-7.681250e-09,-1.859375e-03
-7.641250e-09,-3.000000e-03
-7.601250e-09,-4.156250e-03
-7.561250e-09,-4.218750e-03
-7.521250e-09,-3.000000e-03
-7.481250e-09,-1.421875e-03
-7.441250e-09,-9.375000e-04
-7.401250e-09,-2.218750e-03
-7.361250e-09,-4.609375e-03
-7.321250e-09,-6.468750e-03
-7.281250e-09,-6.453125e-03
-7.241250e-09,-4.546875e-03
-7.201250e-09,-2.046875e-03
-7.161250e-09,-6.406250e-04
-7.121250e-09,-1.046875e-03
-7.081250e-09,-2.609375e-03
-7.041250e-09,-3.921875e-03
-7.001250e-09,-3.859375e-03
-6.961250e-09,-2.546875e-03
-6.921250e-09,-1.015625e-03
-6.881250e-09,-4.531250e-04
-6.841250e-09,-1.281250e-03
-6.801250e-09,-3.000000e-03
-6.761250e-09,-4.625000e-03
-6.721250e-09,-5.468750e-03
-6.681250e-09,-5.515625e-03
-6.641250e-09,-5.203125e-03
-6.601250e-09,-4.953125e-03
-6.561250e-09,-4.890625e-03
-6.521250e-09,-4.781250e-03
-6.481250e-09,-4.343750e-03
-6.441250e-09,-3.546875e-03
-6.401250e-09,-2.656250e-03
-6.361250e-09,-2.156250e-03
-6.321250e-09,-2.437500e-03
-6.281250e-09,-3.453125e-03
-6.241250e-09,-4.671875e-03
-6.201250e-09,-5.265625e-03
-6.161250e-09,-4.593750e-03
-6.121250e-09,-2.687500e-03
-6.081250e-09,-4.218750e-04
-6.041250e-09,9.375000e-04
-6.001250e-09,4.843750e-04
-5.961250e-09,-1.625000e-03
-5.921250e-09,-4.171875e-03
-5.881250e-09,-5.609375e-03
-5.841250e-09,-5.046875e-03
-5.801250e-09,-2.859375e-03
-5.761250e-09,-4.062500e-04
-5.721250e-09,8.750000e-04
-5.681250e-09,4.062500e-04
-5.641250e-09,-1.281250e-03
-5.601250e-09,-3.093750e-03
-5.561250e-09,-4.156250e-03
-5.521250e-09,-4.312500e-03
-5.481250e-09,-4.015625e-03
-5.441250e-09,-3.781250e-03
-5.401250e-09,-3.812500e-03
-5.361250e-09,-3.890625e-03
-5.321250e-09,-3.734375e-03
-5.281250e-09,-3.218750e-03
-5.241250e-09,-2.515625e-03
-5.201250e-09,-1.906250e-03
-5.161250e-09,-1.593750e-03
-5.121250e-09,-1.578125e-03
-5.081250e-09,-1.718750e-03
-5.041250e-09,-1.843750e-03
-5.001250e-09,-1.937500e-03
-4.961250e-09,-2.171875e-03
-4.921250e-09,-2.906250e-03
-4.881250e-09,-4.359375e-03
-4.841250e-09,-6.390625e-03
-4.801250e-09,-8.359375e-03
-4.761250e-09,-9.343750e-03
-4.721250e-09,-8.828125e-03
-4.681250e-09,-7.015625e-03
-4.641250e-09,-4.921875e-03
-4.601250e-09,-3.640625e-03
-4.561250e-09,-3.593750e-03
-4.521250e-09,-4.250000e-03
-4.481250e-09,-4.562500e-03
-4.441250e-09,-3.875000e-03
-4.401250e-09,-2.625000e-03
-4.361250e-09,-1.906250e-03
-4.321250e-09,-2.656250e-03
-4.281250e-09,-4.781250e-03
-4.241250e-09,-7.109375e-03
-4.201250e-09,-8.312500e-03
-4.161250e-09,-7.890625e-03
-4.121250e-09,-6.421875e-03
-4.081250e-09,-5.156250e-03
-4.041250e-09,-4.906250e-03
-4.001250e-09,-5.578125e-03
-3.961250e-09,-6.375000e-03
-3.921250e-09,-6.500000e-03
-3.881250e-09,-5.781250e-03
-3.841250e-09,-4.734375e-03
-3.801250e-09,-4.078125e-03
-3.761250e-09,-4.218750e-03
-3.721250e-09,-5.156250e-03
-3.681250e-09,-6.500000e-03
-3.641250e-09,-7.812500e-03
-3.601250e-09,-8.703125e-03
-3.561250e-09,-8.921875e-03
-3.521250e-09,-8.343750e-03
-3.481250e-09,-7.140625e-03
-3.441250e-09,-5.656250e-03
-3.401250e-09,-4.406250e-03
-3.361250e-09,-3.656250e-03
-3.321250e-09,-3.343750e-03
-3.281250e-09,-3.140625e-03
-3.241250e-09,-2.781250e-03
-3.201250e-09,-2.343750e-03
-3.161250e-09,-2.203125e-03
-3.121250e-09,-2.656250e-03
-3.081250e-09,-3.671875e-03
