Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.171875
Vertical Units,V

TIME,CH1
-8.766875e-09,-1.006250e-02
-8.726875e-09,-7.593750e-03
-8.686875e-09,-6.406250e-03
-8.646875e-09,-6.812500e-03
-8.606875e-09,-7.812500e-03
-8.566875e-09,-7.968750e-03
-8.526875e-09,-6.562500e-03
-8.486875e-09,-4.468750e-03
-8.446875e-09,-3.406250e-03
-8.406875e-09,-4.656250e-03
-8.366875e-09,-7.875000e-03
-8.326875e-09,-1.112500e-02
-8.286875e-09,-1.225000e-02
-8.246875e-09,-1.053125e-02
-8.206875e-09,-7.281250e-03
-8.166875e-09,-4.968750e-03
-8.126875e-09,-5.375000e-03
-8.086875e-09,-8.375000e-03
-8.046875e-09,-1.209375e-02
-8.006875e-09,-1.431250e-02
-7.966875e-09,-1.412500e-02
-7.926875e-09,-1.228125e-02
-7.886875e-09,-1.059375e-02
-7.846875e-09,-1.009375e-02
-7.806875e-09,-1.056250e-02
-7.766875e-09,-1.050000e-02
-7.726875e-09,-8.812500e-03
-7.686875e-09,-5.656250e-03
-7.646875e-09,-2.656250e-03
-7.606875e-09,-1.781250e-03
-7.566875e-09,-3.781250e-03
-7.526875e-09,-7.750000e-03
-7.486875e-09,-1.150000e-02
-7.446875e-09,-1.312500e-02
-7.406875e-09,-1.209375e-02
-7.366875e-09,-9.562500e-03
-7.326875e-09,-7.562500e-03
-7.286875e-09,-7.562500e-03
-7.246875e-09,-9.656250e-03
-7.206875e-09,-1.240625e-02
-7.166875e-09,-1.368750e-02
-7.126875e-09,-1.200000e-02
-7.086875e-09,-7.343750e-03
-7.046875e-09,-1.375000e-03
-7.006875e-09,3.406250e-03
-6.966875e-09,4.875000e-03
-6.926875e-09,2.343750e-03
-6.886875e-09,-3.218750e-03
-6.846875e-09,-9.531250e-03
-6.806875e-09,-1.415625e-02
-6.766875e-09,-1.562500e-02
-6.726875e-09,-1.412500e-02
-6.686875e-09,-1.103125e-02
-6.646875e-09,-8.281250e-03
-6.606875e-09,-7.375000e-03
-6.566875e-09,-8.562500e-03
-6.526875e-09,-1.087500e-02
-6.486875e-09,-1.268750e-02
-6.446875e-09,-1.259375e-02
-6.406875e-09,-1.028125e-02
-6.366875e-09,-6.750000e-03
-6.326875e-09,-3.875000e-03
-6.286875e-09,-3.187500e-03
-6.246875e-09,-5.000000e-03
-6.206875e-09,-8.218750e-03
-6.166875e-09,-1.096875e-02
-6.126875e-09,-1.181250e-02
-6.086875e-09,-1.056250e-02
-6.046875e-09,-8.250000e-03
-6.006875e-09,-6.218750e-03
-5.966875e-09,-5.375000e-03
-5.926875e-09,-5.750000e-03
-5.886875e-09,-6.687500e-03
-5.846875e-09,-7.406250e-03
-5.806875e-09,-7.531250e-03
-5.766875e-09,-6.875000e-03
-5.726875e-09,-5.593750e-03
-5.686875e-09,-4.187500e-03
-5.646875e-09,-3.562500e-03
-5.606875e-09,-4.687500e-03
-5.566875e-09,-8.062500e-03
-5.526875e-09,-1.303125e-02
-5.486875e-09,-1.768750e-02
-5.446875e-09,-1.978125e-02
-5.406875e-09,-1.825000e-02
-5.366875e-09,-1.400000e-02
-5.326875e-09,-9.468750e-03
-5.286875e-09,-7.281250e-03
-5.246875e-09,-8.437500e-03
-5.206875e-09,-1.159375e-02
-5.166875e-09,-1.425000e-02
-5.126875e-09,-1.431250e-02
-5.086875e-09,-1.156250e-02
-5.046875e-09,-7.781250e-03
-5.006875e-09,-5.375000e-03
-4.966875e-09,-5.750000e-03
-4.926875e-09,-8.406250e-03
-4.886875e-09,-1.140625e-02
-4.846875e-09,-1.268750e-02
-4.806875e-09,-1.143750e-02
-4.766875e-09,-8.468750e-03
-4.726875e-09,-5.562500e-03
-4.686875e-09,-4.250000e-03
-4.646875e-09,-4.937500e-03
-4.606875e-09,-6.750000e-03
-4.566875e-09,-8.343750e-03
-4.526875e-09,-8.843750e-03
-4.486875e-09,-8.343750e-03
-4.446875e-09,-7.593750e-03
-4.406875e-09,-7.343750e-03
-4.366875e-09,-7.687500e-03
-4.326875e-09,-8.312500e-03
-4.286875e-09,-8.875000e-03
-4.246875e-09,-9.468750e-03
-4.206875e-09,-1.040625e-02
-4.166875e-09,-1.168750e-02
-4.126875e-09,-1.268750e-02
-4.086875e-09,-1.246875e-02
-4.046875e-09,-1.059375e-02
-4.006875e-09,-7.812500e-03
-3.966875e-09,-5.812500e-03
-3.926875e-09,-6.000000e-03
-3.886875e-09,-8.500000e-03
-3.846875e-09,-1.181250e-02
-3.806875e-09,-1.390625e-02
-3.766875e-09,-1.362500e-02
-3.726875e-09,-1.140625e-02
-3.686875e-09,-8.875000e-03
-3.646875e-09,-7.437500e-03
-3.606875e-09,-7.375000e-03
-3.566875e-09,-8.000000e-03
-3.526875e-09,-8.500000e-03
-3.486875e-09,-8.937500e-03
-3.446875e-09,-1.009375e-02
-3.406875e-09,-1.237500e-02
-3.366875e-09,-1.503125e-02
-3.326875e-09,-1.634375e-02
-3.286875e-09,-1.481250e-02
-3.246875e-09,-1.046875e-02
-3.206875e-09,-5.187500e-03
-3.166875e-09,-1.625000e-03
-3.126875e-09,-1.562500e-03
-3.086875e-09,-4.656250e-03
