Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-11
Record Length,1000
Zero Index,219.484375
Vertical Units,V

TIME,CH1
-8.779375e-09,-3.015625e-03
-8.739375e-09,-3.781250e-03
-8.699375e-09,-4.109375e-03
-8.659375e-09,-3.875000e-03
-8.619375e-09,-3.687500e-03
-8.579375e-09,-4.250000e-03
-8.539375e-09,-5.562500e-03
-8.499375e-09,-6.843750e-03
-8.459375e-09,-7.203125e-03
-8.419375e-09,-6.437500e-03
-8.379375e-09,-5.265625e-03
-8.339375e-09,-4.765625e-03
-8.299375e-09,-5.312500e-03
-8.259375e-09,-6.296875e-03
-8.219375e-09,-6.671875e-03
-8.179375e-09,-5.828125e-03
-8.139375e-09,-4.203125e-03
-8.099375e-09,-2.937500e-03
-8.059375e-09,-2.890625e-03
-8.019375e-09,-3.984375e-03
-7.979375e-09,-5.265625e-03
-7.939375e-09,-5.765625e-03
-7.899375e-09,-5.343750e-03
-7.859375e-09,-4.687500e-03
-7.819375e-09,-4.765625e-03
-7.779375e-09,-5.875000e-03
-7.739375e-09,-7.421875e-03
-7.699375e-09,-8.359375e-03
-7.659375e-09,-8.062500e-03
-7.619375e-09,-6.781250e-03
-7.579375e-09,-5.468750e-03
-7.539375e-09,-5.093750e-03
-7.499375e-09,-5.843750e-03
-7.459375e-09,-7.171875e-03
-7.419375e-09,-8.109375e-03
-7.379375e-09,-8.031250e-03
-7.339375e-09,-7.000000e-03
-7.299375e-09,-5.671875e-03
-7.259375e-09,-4.843750e-03
-7.219375e-09,-4.859375e-03
-7.179375e-09,-5.390625e-03
-7.139375e-09,-5.671875e-03
-7.099375e-09,-4.984375e-03
-7.059375e-09,-3.218750e-03
-7.019375e-09,-1.109375e-03
-6.979375e-09,2.343750e-04
-6.939375e-09,-9.375000e-05
-6.899375e-09,-2.015625e-03
-6.859375e-09,-4.578125e-03
-6.819375e-09,-6.453125e-03
-6.779375e-09,-6.859375e-03
-6.739375e-09,-6.031250e-03
-6.699375e-09,-4.937500e-03
-6.659375e-09,-4.468750e-03
-6.619375e-09,-4.750000e-03
-6.579375e-09,-5.140625e-03
-6.539375e-09,-4.843750e-03
-6.499375e-09,-3.703125e-03
-6.459375e-09,-2.453125e-03
-6.419375e-09,-2.109375e-03
-6.379375e-09,-3.140625e-03
-6.339375e-09,-5.031250e-03
-6.299375e-09,-6.593750e-03
-6.259375e-09,-6.937500e-03
-6.219375e-09,-6.125000e-03
-6.179375e-09,-5.140625e-03
-6.139375e-09,-5.093750e-03
-6.099375e-09,-6.265625e-03
-6.059375e-09,-7.859375e-03
-6.019375e-09,-8.578125e-03
-5.979375e-09,-7.703125e-03
-5.939375e-09,-5.671875e-03
-5.899375e-09,-3.796875e-03
-5.859375e-09,-3.312500e-03
-5.819375e-09,-4.359375e-03
-5.779375e-09,-5.953125e-03
-5.739375e-09,-6.781250e-03
-5.699375e-09,-6.265625e-03
-5.659375e-09,-5.000000e-03
-5.619375e-09,-4.203125e-03
-5.579375e-09,-4.640625e-03
-5.539375e-09,-5.937500e-03
-5.499375e-09,-6.953125e-03
-5.459375e-09,-6.656250e-03
-5.419375e-09,-5.078125e-03
-5.379375e-09,-3.281250e-03
-5.339375e-09,-2.453125e-03
-5.299375e-09,-2.937500e-03
-5.259375e-09,-4.031250e-03
-5.219375e-09,-4.562500e-03
-5.179375e-09,-3.937500e-03
-5.139375e-09,-2.578125e-03
-5.099375e-09,-1.562500e-03
-5.059375e-09,-1.671875e-03
-5.019375e-09,-2.781250e-03
-4.979375e-09,-4.093750e-03
-4.939375e-09,-4.875000e-03
-4.899375e-09,-5.031250e-03
-4.859375e-09,-5.062500e-03
-4.819375e-09,-5.515625e-03
-4.779375e-09,-6.343750e-03
-4.739375e-09,-6.968750e-03
-4.699375e-09,-6.828125e-03
-4.659375e-09,-5.953125e-03
-4.619375e-09,-4.906250e-03
-4.579375e-09,-4.390625e-03
-4.539375e-09,-4.671875e-03
-4.499375e-09,-5.359375e-03
-4.459375e-09,-5.859375e-03
-4.419375e-09,-5.734375e-03
-4.379375e-09,-5.062500e-03
-4.339375e-09,-4.203125e-03
-4.299375e-09,-3.531250e-03
-4.259375e-09,-3.343750e-03
-4.219375e-09,-3.828125e-03
-4.179375e-09,-5.046875e-03
-4.139375e-09,-6.812500e-03
-4.099375e-09,-8.500000e-03
-4.059375e-09,-9.218750e-03
-4.019375e-09,-8.296875e-03
-3.979375e-09,-5.828125e-03
-3.939375e-09,-2.921875e-03
-3.899375e-09,-1.015625e-03
-3.859375e-09,-1.000000e-03
-3.819375e-09,-2.609375e-03
-3.779375e-09,-4.593750e-03
-3.739375e-09,-5.687500e-03
-3.699375e-09,-5.421875e-03
-3.659375e-09,-4.406250e-03
-3.619375e-09,-3.718750e-03
-3.579375e-09,-4.078125e-03
-3.539375e-09,-5.281250e-03
-3.499375e-09,-6.531250e-03
-3.459375e-09,-7.015625e-03
-3.419375e-09,-6.562500e-03
-3.379375e-09,-5.562500e-03
-3.339375e-09,-4.671875e-03
-3.299375e-09,-4.296875e-03
-3.259375e-09,-4.406250e-03
-3.219375e-09,-4.765625e-03
-3.179375e-09,-5.125000e-03
-3.139375e-09,-5.375000e-03
-3.099375e-09,-5.484375e-03
