Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-12
Record Length,1000
Zero Index,310.812500
Vertical Units,V

TIME,CH1
-1.243250e-09,9.328125e-03
-1.239250e-09,9.578125e-03
-1.235250e-09,8.375000e-03
-1.231250e-09,9.187500e-03
-1.227250e-09,8.359375e-03
-1.223250e-09,9.546875e-03
-1.219250e-09,9.312500e-03
-1.215250e-09,9.046875e-03
-1.211250e-09,8.375000e-03
-1.207250e-09,8.703125e-03
-1.203250e-09,8.187500e-03
-1.199250e-09,8.093750e-03
-1.195250e-09,8.375000e-03
-1.191250e-09,8.437500e-03
-1.187250e-09,8.093750e-03
-1.183250e-09,7.546875e-03
-1.179250e-09,7.375000e-03
-1.175250e-09,7.609375e-03
-1.171250e-09,7.031250e-03
-1.167250e-09,7.453125e-03
-1.163250e-09,7.468750e-03
-1.159250e-09,7.484375e-03
-1.155250e-09,6.078125e-03
-1.151250e-09,6.687500e-03
-1.147250e-09,5.687500e-03
-1.143250e-09,6.703125e-03
-1.139250e-09,6.312500e-03
-1.135250e-09,5.921875e-03
-1.131250e-09,5.125000e-03
-1.127250e-09,5.359375e-03
-1.123250e-09,4.781250e-03
-1.119250e-09,4.625000e-03
-1.115250e-09,4.875000e-03
-1.111250e-09,4.937500e-03
-1.107250e-09,4.609375e-03
-1.103250e-09,4.093750e-03
-1.099250e-09,4.000000e-03
-1.095250e-09,4.312500e-03
-1.091250e-09,3.843750e-03
-1.087250e-09,4.390625e-03
-1.083250e-09,4.562500e-03
-1.079250e-09,4.750000e-03
-1.075250e-09,3.531250e-03
-1.071250e-09,4.359375e-03
-1.067250e-09,3.593750e-03
-1.063250e-09,4.843750e-03
-1.059250e-09,4.718750e-03
-1.055250e-09,4.609375e-03
-1.051250e-09,4.093750e-03
-1.047250e-09,4.625000e-03
-1.043250e-09,4.359375e-03
-1.039250e-09,4.500000e-03
-1.035250e-09,5.078125e-03
-1.031250e-09,5.468750e-03
-1.027250e-09,5.437500e-03
-1.023250e-09,5.234375e-03
-1.019250e-09,5.437500e-03
-1.015250e-09,6.062500e-03
-1.011250e-09,5.875000e-03
-1.007250e-09,6.703125e-03
-1.003250e-09,7.125000e-03
-9.992500e-10,7.562500e-03
-9.952500e-10,6.562500e-03
-9.912500e-10,7.593750e-03
-9.872500e-10,6.984375e-03
-9.832500e-10,8.390625e-03
-9.792500e-10,8.390625e-03
-9.752500e-10,8.375000e-03
-9.712500e-10,7.937500e-03
-9.672500e-10,8.484375e-03
-9.632500e-10,8.218750e-03
-9.592500e-10,8.343750e-03
-9.552500e-10,8.843750e-03
-9.512500e-10,9.140625e-03
-9.472500e-10,8.984375e-03
-9.432500e-10,8.625000e-03
-9.392500e-10,8.625000e-03
-9.352500e-10,9.031250e-03
-9.312500e-10,8.578125e-03
-9.272500e-10,9.125000e-03
-9.232500e-10,9.250000e-03
-9.192500e-10,9.328125e-03
-9.152500e-10,7.984375e-03
-9.112500e-10,8.625000e-03
-9.072500e-10,7.625000e-03
-9.032500e-10,8.578125e-03
-8.992500e-10,8.156250e-03
-8.952500e-10,7.687500e-03
-8.912500e-10,6.812500e-03
-8.872500e-10,6.921875e-03
-8.832500e-10,6.218750e-03
-8.792500e-10,5.906250e-03
-8.752500e-10,5.968750e-03
-8.712500e-10,5.812500e-03
-8.672500e-10,5.265625e-03
-8.632500e-10,4.484375e-03
-8.592500e-10,4.125000e-03
-8.552500e-10,4.156250e-03
-8.512500e-10,3.390625e-03
-8.472500e-10,3.625000e-03
-8.432500e-10,3.468750e-03
-8.392500e-10,3.312500e-03
-8.352500e-10,1.796875e-03
-8.312500e-10,2.281250e-03
-8.272500e-10,1.156250e-03
-8.232500e-10,1.937500e-03
-8.192500e-10,1.500000e-03
-8.152500e-10,1.031250e-03
-8.112500e-10,2.500000e-04
-8.072500e-10,4.375000e-04
-8.032500e-10,-1.718750e-04
-7.992500e-10,-2.812500e-04
-7.952500e-10,-1.562500e-05
-7.912500e-10,7.812500e-05
-7.872500e-10,-1.406250e-04
-7.832500e-10,-5.937500e-04
-7.792500e-10,-6.093750e-04
-7.752500e-10,-2.031250e-04
-7.712500e-10,-5.625000e-04
-7.672500e-10,1.093750e-04
-7.632500e-10,4.218750e-04
-7.592500e-10,7.500000e-04
-7.552500e-10,-2.343750e-04
-7.512500e-10,7.656250e-04
-7.472500e-10,1.718750e-04
-7.432500e-10,1.406250e-03
-7.392500e-10,1.531250e-03
-7.352500e-10,1.609375e-03
-7.312500e-10,1.359375e-03
-7.272500e-10,2.015625e-03
-7.232500e-10,1.875000e-03
-7.192500e-10,2.265625e-03
-7.152500e-10,2.953125e-03
-7.112500e-10,3.421875e-03
-7.072500e-10,3.687500e-03
-7.032500e-10,3.562500e-03
-6.992500e-10,3.843750e-03
-6.952500e-10,4.515625e-03
-6.912500e-10,4.421875e-03
-6.872500e-10,5.265625e-03
-6.832500e-10,5.750000e-03
-6.792500e-10,6.171875e-03
-6.752500e-10,5.234375e-03
-6.712500e-10,6.265625e-03
-6.672500e-10,5.703125e-03
-6.632500e-10,6.843750e-03
-6.592500e-10,6.875000e-03
-6.552500e-10,6.843750e-03
-6.512500e-10,6.421875e-03
-6.472500e-10,6.812500e-03
