Model,MSO64
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.000000e-12
Record Length,1000
Zero Index,310.203125
Vertical Units,V

TIME,CH1
-1.240812e-09,3.015625e-03
-1.236812e-09,3.328125e-03
-1.232812e-09,3.453125e-03
-1.228812e-09,3.187500e-03
-1.224813e-09,2.718750e-03
-1.220813e-09,2.687500e-03
-1.216813e-09,3.062500e-03
-1.212813e-09,2.640625e-03
-1.208813e-09,3.265625e-03
-1.204813e-09,3.484375e-03
-1.200812e-09,3.734375e-03
-1.196812e-09,2.562500e-03
-1.192812e-09,3.437500e-03
-1.188812e-09,2.703125e-03
-1.184812e-09,4.015625e-03
-1.180812e-09,3.921875e-03
-1.176812e-09,3.843750e-03
-1.172812e-09,3.359375e-03
-1.168812e-09,3.921875e-03
-1.164813e-09,3.671875e-03
-1.160813e-09,3.828125e-03
-1.156813e-09,4.406250e-03
-1.152813e-09,4.796875e-03
-1.148813e-09,4.781250e-03
-1.144813e-09,4.562500e-03
-1.140812e-09,4.765625e-03
-1.136812e-09,5.375000e-03
-1.132812e-09,5.156250e-03
-1.128812e-09,5.968750e-03
-1.124812e-09,6.375000e-03
-1.120812e-09,6.781250e-03
-1.116812e-09,5.750000e-03
-1.112812e-09,6.750000e-03
-1.108812e-09,6.125000e-03
-1.104813e-09,7.515625e-03
-1.100813e-09,7.484375e-03
-1.096813e-09,7.437500e-03
-1.092813e-09,6.968750e-03
-1.088813e-09,7.515625e-03
-1.084813e-09,7.234375e-03
-1.080812e-09,7.343750e-03
-1.076812e-09,7.843750e-03
-1.072812e-09,8.125000e-03
-1.068812e-09,7.984375e-03
-1.064812e-09,7.625000e-03
-1.060812e-09,7.656250e-03
-1.056812e-09,8.078125e-03
-1.052812e-09,7.671875e-03
-1.048812e-09,8.265625e-03
-1.044813e-09,8.437500e-03
-1.040813e-09,8.578125e-03
-1.036813e-09,7.281250e-03
-1.032813e-09,8.015625e-03
-1.028813e-09,7.093750e-03
-1.024813e-09,8.187500e-03
-1.020812e-09,7.843750e-03
-1.016812e-09,7.484375e-03
-1.012812e-09,6.703125e-03
-1.008812e-09,6.921875e-03
-1.004812e-09,6.312500e-03
-1.000812e-09,6.109375e-03
-9.968125e-10,6.281250e-03
-9.928125e-10,6.250000e-03
-9.888125e-10,5.796875e-03
-9.848125e-10,5.125000e-03
-9.808125e-10,4.859375e-03
-9.768125e-10,4.984375e-03
-9.728125e-10,4.296875e-03
-9.688125e-10,4.609375e-03
-9.648125e-10,4.515625e-03
-9.608125e-10,4.406250e-03
-9.568125e-10,2.890625e-03
-9.528125e-10,3.390625e-03
-9.488125e-10,2.265625e-03
-9.448125e-10,3.156250e-03
-9.408125e-10,2.640625e-03
-9.368125e-10,2.125000e-03
-9.328125e-10,1.218750e-03
-9.288125e-10,1.328125e-03
-9.248125e-10,6.406250e-04
-9.208125e-10,3.593750e-04
-9.168125e-10,4.843750e-04
-9.128125e-10,4.218750e-04
-9.088125e-10,-3.125000e-05
-9.048125e-10,-6.875000e-04
-9.008125e-10,-9.218750e-04
-8.968125e-10,-7.343750e-04
-8.928125e-10,-1.343750e-03
-8.888125e-10,-9.375000e-04
-8.848125e-10,-9.062500e-04
-8.808125e-10,-8.593750e-04
-8.768125e-10,-2.187500e-03
-8.728125e-10,-1.500000e-03
-8.688125e-10,-2.421875e-03
-8.648125e-10,-1.359375e-03
-8.608125e-10,-1.593750e-03
-8.568125e-10,-1.843750e-03
-8.528125e-10,-2.453125e-03
-8.488125e-10,-2.046875e-03
-8.448125e-10,-2.421875e-03
-8.408125e-10,-2.359375e-03
-8.368125e-10,-1.875000e-03
-8.328125e-10,-1.593750e-03
-8.288125e-10,-1.656250e-03
-8.248125e-10,-1.921875e-03
-8.208125e-10,-1.765625e-03
-8.168125e-10,-1.171875e-03
-8.128125e-10,-1.390625e-03
-8.088125e-10,-5.625000e-04
-8.048125e-10,-1.093750e-04
-8.008125e-10,3.593750e-04
-7.968125e-10,-5.312500e-04
-7.928125e-10,5.781250e-04
-7.888125e-10,9.375000e-05
-7.848125e-10,1.484375e-03
-7.808125e-10,1.687500e-03
-7.768125e-10,1.843750e-03
-7.728125e-10,1.656250e-03
-7.688125e-10,2.421875e-03
-7.648125e-10,2.375000e-03
-7.608125e-10,2.828125e-03
-7.568125e-10,3.609375e-03
-7.528125e-10,4.187500e-03
-7.488125e-10,4.468750e-03
-7.448125e-10,4.453125e-03
-7.408125e-10,4.828125e-03
-7.368125e-10,5.609375e-03
-7.328125e-10,5.593750e-03
-7.288125e-10,6.562500e-03
-7.248125e-10,7.156250e-03
-7.208125e-10,7.687500e-03
-7.168125e-10,6.875000e-03
-7.128125e-10,8.031250e-03
-7.088125e-10,7.562500e-03
-7.048125e-10,8.859375e-03
-7.008125e-10,9.015625e-03
-6.968125e-10,9.093750e-03
-6.928125e-10,8.796875e-03
-6.888125e-10,9.343750e-03
-6.848125e-10,9.078125e-03
-6.808125e-10,9.328125e-03
-6.768125e-10,9.843750e-03
-6.728125e-10,1.009375e-02
-6.688125e-10,1.014063e-02
-6.648125e-10,9.750000e-03
-6.608125e-10,9.750000e-03
-6.568125e-10,1.010938e-02
-6.528125e-10,9.734375e-03
-6.488125e-10,1.025000e-02
