LECROYSDA18000 15238 Waveform
Segments 1 SegmentSize 1002
Segment TrigTime TimeSinceSegment1
#1 02-Nov-2018 13:21:04 0                 
Time Ampl
-1.00235e-008 0.0225289
-9.9735e-009 0.00776858
-9.9235e-009 -0.0143287
-9.8735e-009 -0.00914966
-9.8235e-009 -0.00112213
-9.7735e-009 0.000258953
-9.7235e-009 0.00647382
-9.6735e-009 0.00889071
-9.6235e-009 0.0132929
-9.5735e-009 0.0233921
-9.5235e-009 0.0138108
-9.4735e-009 -0.0098402
-9.4235e-009 -0.019853
-9.3735e-009 -0.02391
-9.3235e-009 -0.0253774
-9.2735e-009 -0.0113076
-9.2235e-009 0.000431588
-9.1735e-009 -0.00362534
-9.1235e-009 -0.00155372
-9.0735e-009 0.0126887
-9.0235e-009 0.0234784
-8.9735e-009 0.0265858
-8.9235e-009 0.0207162
-8.8735e-009 0.00526537
-8.8235e-009 -0.00854544
-8.7735e-009 -0.011135
-8.7235e-009 -0.0029348
-8.6735e-009 0.00750963
-8.6235e-009 0.00155372
-8.5735e-009 -0.0171772
-8.5235e-009 -0.0131203
-8.4735e-009 0.0103581
-8.4235e-009 0.00595591
-8.3735e-009 -0.0195078
-8.3235e-009 -0.0208889
-8.2735e-009 -0.0115666
-8.2235e-009 -0.0148466
-8.1735e-009 -0.00388429
-8.1235e-009 0.0183856
-8.0735e-009 0.0139834
-8.0235e-009 -0.00509274
-7.9735e-009 -0.00897703
-7.9235e-009 -0.00241689
-7.8735e-009 0.00466115
-7.8235e-009 0.00215794
-7.7735e-009 -0.0126024
-7.7235e-009 -0.0118255
-7.6735e-009 0.00466115
-7.6235e-009 0.00215794
-7.5735e-009 -0.0058696
-7.5235e-009 0.00630118
-7.4735e-009 0.00302112
-7.4235e-009 -0.0280532
-7.3735e-009 -0.0306427
-7.3235e-009 0.0102718
-7.2735e-009 0.0350449
-7.2235e-009 0.0100992
-7.1735e-009 -0.0225289
-7.1235e-009 -0.0166593
-7.0735e-009 0.00716436
-7.0235e-009 0.00854544
-6.9735e-009 -0.000949493
-6.9235e-009 -0.00112213
-6.8735e-009 -0.0107897
-6.8235e-009 -0.0343544
-6.7735e-009 -0.0416051
-6.7235e-009 -0.02391
-6.6735e-009 -0.00509274
-6.6235e-009 -8.63176e-005
-6.5735e-009 0.00233057
-6.5235e-009 0.0118255
-6.4735e-009 0.0103581
-6.4235e-009 -0.0116529
-6.3735e-009 -0.0235647
-6.3235e-009 -0.0113939
-6.2735e-009 0.00155372
-6.2235e-009 0.00630118
-6.1735e-009 0.000172635
-6.1235e-009 -0.0242552
-6.0735e-009 -0.0346997
-6.0235e-009 -0.0116529
-5.9735e-009 -0.00207162
-5.9235e-009 -0.0147603
-5.8735e-009 -0.00509274
-5.8235e-009 0.00500642
-5.7735e-009 -0.0186446
-5.7235e-009 -0.0313333
-5.6735e-009 -0.0151919
-5.6235e-009 -0.00897703
-5.5735e-009 -0.00138108
-5.5235e-009 0.0248595
-5.4735e-009 0.0282258
-5.4235e-009 0.00207162
-5.3735e-009 -0.00543801
-5.3235e-009 0.00966757
-5.2735e-009 0.0126024
-5.2235e-009 -0.00138108
-5.1735e-009 -0.0119118
-5.1235e-009 -0.00975389
-5.0735e-009 -0.00405693
-5.0235e-009 -0.00776858
-4.9735e-009 -0.0164867
-4.9235e-009 -0.0145877
-4.8735e-009 0.000517905
-4.8235e-009 0.0124297
-4.7735e-009 0.010876
-4.7235e-009 0.0131203
-4.6735e-009 0.030988
-4.6235e-009 0.0376345
-4.5735e-009 0.0145877
-4.5235e-009 -0.0112213
-4.4735e-009 -0.0187309
-4.4235e-009 -0.0193351
-4.3735e-009 -0.0195078
-4.3235e-009 -0.00923598
-4.2735e-009 0.0126024
-4.2235e-009 0.0205436
-4.1735e-009 -0.00992652
-4.1235e-009 -0.0445399
-4.0735e-009 -0.0316785
-4.0235e-009 -0.00362534
-3.9735e-009 -0.0107034
-3.9235e-009 -0.0183856
-3.8735e-009 -0.00595591
-3.8235e-009 -0.0181267
-3.7735e-009 -0.0396198
-3.7235e-009 -0.0180404
-3.6735e-009 0.014415
-3.6235e-009 0.0159688
-3.5735e-009 0.00656014
-3.5235e-009 -0.0034527
-3.4735e-009 -0.0110486
-3.4235e-009 0.00284848
-3.3735e-009 0.0148466
-3.3235e-009 -0.0029348
-3.2735e-009 -0.0211478
-3.2235e-009 -0.02555
-3.1735e-009 -0.0341818
-3.1235e-009 -0.0285711
-3.0735e-009 0.00267584
-3.0235e-009 0.016314
-2.9735e-009 -0.00630118
-2.9235e-009 -0.025291
-2.8735e-009 -0.0170046
-2.8235e-009 0.00181267
-2.7735e-009 0.0182993
-2.7235e-009 0.0300385
-2.6735e-009 0.0205436
-2.6235e-009 -0.0136382
-2.5735e-009 -0.0314196
-2.5235e-009 -0.00517905
-2.4735e-009 0.0268448
-2.4235e-009 0.0218383
-2.3735e-009 -0.00276216
-2.3235e-009 -0.00725068
-2.2735e-009 0.00673277
-2.2235e-009 0.00578328
-2.1735e-009 -0.0166593
-2.1235e-009 -0.0303838
-2.0735e-009 -0.0239963
-2.0235e-009 -0.0173498
-1.9735e-009 -0.0157961
-1.9235e-009 -0.00543801
-1.8735e-009 0.0117392
-1.8235e-009 0.0151919
-1.7735e-009 0.00267584
-1.7235e-009 8.63176e-005
-1.6735e-009 0.0109623
-1.6235e-009 0.00112213
-1.5735e-009 -0.0227015
-1.5235e-009 -0.0175225
-1.4735e-009 -0.00621487
-1.4235e-009 -0.0275353
-1.3735e-009 -0.0331459
-1.3235e-009 0.0044022
-1.2735e-009 0.0187309
-1.2235e-009 -0.0078549
-1.1735e-009 -0.0191625
-1.1235e-009 -0.0132929
-1.0735e-009 -0.0157961
-1.0235e-009 -0.0049201
-9.73501e-010 0.018213
-9.23501e-010 0.011135
-8.73501e-010 -0.0195941
-8.23501e-010 -0.0299522
-7.73501e-010 -0.0196804
-7.23501e-010 -0.0119118
-6.73501e-010 -0.00215794
-6.23501e-010 0.00923598
-5.73501e-010 0.00302112
-5.23501e-010 -0.00604223
-4.73501e-010 0.0058696
-4.23501e-010 0.0109623
-3.73501e-010 -0.012775
-3.23501e-010 -0.0319375
-2.73501e-010 -0.0248595
-2.23501e-010 0.00172635
-1.73501e-010 0.0428998
-1.23501e-010 0.0725931
-7.35012e-011 0.0933956
-2.35012e-011 0.18377
2.64988e-011 0.366504
7.64988e-011 0.562359
1.26499e-010 0.749582
1.76499e-010 0.957435
2.26499e-010 1.11997
2.76499e-010 1.16779
3.26499e-010 1.16753
3.76499e-010 1.18557
4.26499e-010 1.16183
4.76499e-010 1.06922
5.26499e-010 1.00905
5.76499e-010 1.00525
6.26499e-010 0.92239
6.76499e-010 0.704265
7.26499e-010 0.446866
7.76499e-010 0.190762
8.26499e-010 -0.106257
8.76499e-010 -0.43599
9.26499e-010 -0.753293
9.76499e-010 -1.01
1.0265e-009 -1.14397
1.0765e-009 -1.16598
1.1265e-009 -1.16572
1.1765e-009 -1.17012
1.2265e-009 -1.13844
1.2765e-009 -1.06205
1.3265e-009 -0.96598
1.3765e-009 -0.889071
1.4265e-009 -0.834691
1.4765e-009 -0.709962
1.5265e-009 -0.469136
1.5765e-009 -0.241862
1.6265e-009 -0.117133
1.6765e-009 -0.00923598
1.7265e-009 0.109969
1.7765e-009 0.13595
1.8265e-009 0.0608539
1.8765e-009 0.000604223
1.9265e-009 -0.00181267
1.9765e-009 -0.00129476
2.0265e-009 -0.0173498
2.0765e-009 -0.0150193
2.1265e-009 -0.00474747
2.1765e-009 -0.0410872
2.2265e-009 -0.0950356
2.2765e-009 -0.0813112
2.3265e-009 -0.0401377
2.3765e-009 -0.0811385
2.4265e-009 -0.164003
2.4765e-009 -0.169355
2.5265e-009 -0.0971073
2.5765e-009 -0.0189035
2.6265e-009 0.0210615
2.6765e-009 0.00258953
2.7265e-009 -0.0307291
